단위사업코드,단위사업명,예산,당월집행액,집행월,분야코드,분야명,회계,회계명,회계년도,소관,소관명,프로그램코드,프로그램명,부문코드,부문명,누계집행액
6031,산업단지지원(지원),97326000000.0,26878200000.0,07,140,국토및지역개발,236,지역균형발전특별회계,2023,095,국토교통부,6000,산업단지개발및지원,143,산업단지,77665643000.0
6040,산업단지진입도로지원,308931394050.0,13286921320.0,07,140,국토및지역개발,236,지역균형발전특별회계,2023,095,국토교통부,6000,산업단지개발및지원,143,산업단지,128933684700.0
4641,자동차사고피해지원,60295000000.0,5376000000.0,07,120,교통및물류,506,자동차사고피해지원기금,2023,095,국토교통부,4600,자동차및교통정책,126,물류등기타,40419000000.0
4651,기금운영비(자동차기금),350000000.0,343750.0,07,120,교통및물류,506,자동차사고피해지원기금,2023,095,국토교통부,4600,자동차및교통정책,126,물류등기타,125273130.0
9003,공공자금관리기금예탁금,100000000000.0,20000000000.0,07,120,교통및물류,506,자동차사고피해지원기금,2023,095,국토교통부,9000,기금간거래(예탁금),126,물류등기타,60000000000.0
9701,여유자금운용,101977000000.0,-916468489.0,07,120,교통및물류,506,자동차사고피해지원기금,2023,095,국토교통부,9700,여유자금운용,126,물류등기타,120458839778.0
1038,재건축초과이익지자체배분,85000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,65790000.0
1041,주택신보출연,127817000000.0,11078107260.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,71642728320.0
1042,이차보전 지원,1009478000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,93455600270.0
1043,주택도시보증 지원,383900000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,0.0
1071,이자상환,2482836000000.0,203104851040.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,1500296042153.0
1076,수탁은행관리,242222000000.0,4763324776.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,121858911915.0
1077,기금운영비,294000000.0,14041800.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1000,주택시장안정및주거복지향상,088,주택,62633690.0
1131,주거환경개선지원(융자),25000000000.0,203100000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1100,분양주택등지원,088,주택,4875400000.0
1134,분양주택지원(융자),1116433000000.0,1024900000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1100,분양주택등지원,088,주택,370547201479.0
1231,주택구입ㆍ전세자금(융자),11360527000000.0,244570033244.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1200,구입ㆍ전세자금,088,주택,10426140533635.0
1332,국민임대주택지원(융자),157445000000.0,10270975000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1300,임대주택지원(융자),088,주택,97578418000.0
1333,공공임대주택지원(융자),2030371000000.0,181734520450.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1300,임대주택지원(융자),088,주택,1227782149080.0
1335,행복주택(융자),620089000000.0,54562775000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1300,임대주택지원(융자),088,주택,327575507800.0
1336,다가구매입임대(융자),1533120000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1300,임대주택지원(융자),088,주택,885668500000.0
1337,전세임대주택지원(융자),5087730000000.0,466495648500.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1300,임대주택지원(융자),088,주택,3170925793530.0
1338,통합공공임대지원융자,522404000000.0,4031224000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1300,임대주택지원(융자),088,주택,192415710000.0
1440,임대주택지원,4594862000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1400,임대주택지원(출자),088,주택,3080047419000.0
1510,도시재생지원,275484000000.0,3005509300.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1500,도시재생활성화,088,주택,142954128600.0
1520,도시기능증진지원,626028000000.0,6793509748.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1500,도시재생활성화,088,주택,236777069350.0
1530,위탁관리,3511000000.0,893205427.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1500,도시재생활성화,088,주택,2047112317.0
1540,기금운영비,35000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,1500,도시재생활성화,088,주택,0.0
9002,사학진흥기금예탁(국민주택기금),70733000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9000,기금간거래(예탁금),088,주택,46922470000.0
9003,공공자금관리기금예탁금,14345497000000.0,1000000000000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9000,기금간거래(예탁금),088,주택,8305497000000.0
9110,공공자금관리기금예수원금상환(국민주택기금),4887000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9100,기금간거래(예수원금상환),088,주택,2443200000.0
9201,공공자금관리기금예수이자상환(국민주택기금),324000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9200,기금간거래(예수이자상환),088,주택,187933700.0
9310,도시계정 전출,537998000000.0,0.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9300,계정간거래(전출금),088,주택,0.0
9701,여유자금운용(국민주택기금),27684521000000.0,1720148880428.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9700,여유자금운용,088,주택,9693696377214.0
9850,기타민간예수원금상환,15516681000000.0,1101359531600.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9800,차입금등원금상환,088,주택,9809460667250.0
9860,국공채원금상환(국민주택기금),15175191000000.0,1381040160000.0,07,080,사회복지,521,주택도시기금,2023,095,국토교통부,9800,차입금등원금상환,088,주택,8987070710000.0
1031,해양생태계 보전 및 복원,54919200000.0,373022110.0,07,070,환경,110,일반회계,2023,096,해양수산부,1000,해양환경보전,075,해양환경,45973959250.0
1032,해양생명자원 조사,1400000000.0,245000000.0,07,070,환경,110,일반회계,2023,096,해양수산부,1000,해양환경보전,075,해양환경,1034859080.0
1033,해양환경개선 및 관리,36998000000.0,33149880.0,07,070,환경,110,일반회계,2023,096,해양수산부,1000,해양환경보전,075,해양환경,26435752080.0
1034,연안환경관리(일반),66840549500.0,3143317780.0,07,070,환경,110,일반회계,2023,096,해양수산부,1000,해양환경보전,075,해양환경,33432083980.0
1035,"해양생물자원관 건립,운영",33001000000.0,2681331250.0,07,070,환경,110,일반회계,2023,096,해양수산부,1000,해양환경보전,075,해양환경,31557206250.0
1036,해양오염 피해복구,16981000000.0,0.0,07,070,환경,110,일반회계,2023,096,해양수산부,1000,해양환경보전,075,해양환경,12769831200.0
3046,국립수산물품질관리원정보화,1681000000.0,76896020.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3000,수산물 유통 및 안전관리,103,수산·어촌,1115395930.0
3132,어업안전지도강화,237422167770.0,2363501210.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3100,수산자원 관리 및 조성,103,수산·어촌,138599312170.0
3133,어업지도정보화,199000000.0,14324500.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3100,수산자원 관리 및 조성,103,수산·어촌,117332880.0
3431,수협경제사업활성화,4997000000.0,0.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3400,어업인소득안정지원,103,수산·어촌,3649000000.0
3432,수산산업창업투자,5525000000.0,2884910.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3400,어업인소득안정지원,103,수산·어촌,4414452790.0
3531,국제협력협상,3007000000.0,0.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3500,원양협력,103,수산·어촌,3007000000.0
3602,국립수산과학원 인건비,48378416000.0,3175779400.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3600,수산연구(국립수산과학원),103,수산·어촌,28499238440.0
3618,국립수산과학원 기본경비,5097024750.0,285335400.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3600,수산연구(국립수산과학원),103,수산·어촌,3232362630.0
3631,수산연구지원,40213943390.0,1359750350.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3600,수산연구(국립수산과학원),103,수산·어촌,15104961620.0
3632,수산과학연구,50039270390.0,2846088750.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3600,수산연구(국립수산과학원),103,수산·어촌,30057549820.0
3634,국립수산과학원정보화(정보화),3332400000.0,230898830.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,3600,수산연구(국립수산과학원),103,수산·어촌,1972674250.0
6531,해양수산인재개발원교육경비,2063000000.0,94291700.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,6500,해양수산연수,103,수산·어촌,1417983060.0
6532,해양수산인재개발원정보화,466000000.0,27950270.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,6500,해양수산연수,103,수산·어촌,234487700.0
6541,해양수산인재개발원 인건비,1975000000.0,108869220.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,6500,해양수산연수,103,수산·어촌,1012104890.0
6542,해양수산인재개발원 기본경비,559000000.0,72428050.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,6500,해양수산연수,103,수산·어촌,332881460.0
7101,본부인건비,13341000000.0,0.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,7100,수산행정,103,수산·어촌,11504520200.0
7102,소속기관인건비,83838302000.0,4707104100.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,7100,수산행정,103,수산·어촌,48411046640.0
7111,본부기본경비,2884991000.0,61411860.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,7100,수산행정,103,수산·어촌,1227302870.0
7118,소속기관기본경비,7658844800.0,534037280.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,7100,수산행정,103,수산·어촌,4392039570.0
7133,행정지원,1179820000.0,42491020.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,7100,수산행정,103,수산·어촌,247950620.0
8010,회계간전출,107420000000.0,13141000000.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,8000,회계간거래(전출금),103,수산·어촌,13141000000.0
8040,회계간거래,7695000000.0,0.0,07,100,농림수산,110,일반회계,2023,096,해양수산부,8000,회계간거래(전출금),103,수산·어촌,0.0
5067,항만유류오염관리시설 지원,27902000000.0,0.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,5000,항만개발 및 관리,124,해운·항만,24326600000.0
5069,해양산업클러스터 운영,150000000.0,0.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,5000,항만개발 및 관리,124,해운·항만,0.0
6131,선원근로 복지 향상,8038000000.0,1429464500.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,6100,해운산업 선진화,124,해운·항만,7966415440.0
6132,해운인력양성 지원,56292637260.0,387496460.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,6100,해운산업 선진화,124,해운·항만,48094714290.0
6133,해운물류지원,75225761120.0,3190543780.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,6100,해운산업 선진화,124,해운·항만,41942613260.0
6134,도서지역 해상교통 지원(일반),51789000000.0,4678292430.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,6100,해운산업 선진화,124,해운·항만,32316959970.0
6332,해양안전관리시스템 구축.운영(일반),113215015710.0,3571862820.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,6300,해양 및 해상교통관리,124,해운·항만,100028522930.0
8010,회계간전출,1365550000000.0,0.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,8000,회계간거래,124,해운·항만,819330000000.0
2031,해양문화활성화,128443415010.0,2180898750.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,2000,해양산업육성및영토관리,126,물류등기타,70652170720.0
2032,해양영토관리기반구축,13385000000.0,412298300.0,07,120,교통및물류,110,일반회계,2023,096,해양수산부,2000,해양산업육성및영토관리,126,물류등기타,9366114370.0
