계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,한국예술종합학교운영,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,한국예술종합학교운영,교육지원 및 운영,문화예술,147828.0,147828.0
,한국예술종합학교운영,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,한국예술종합학교운영,예술영재교육,문화예술,3636.0,3636.0
,한국정책방송원 운영,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,한국정책방송원 운영,KTV 운영,문화예술,41755.0,41755.0
,해외문화홍보원 운영,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,해외문화홍보원 운영,미디어홍보,문화예술,1878618.0,1878618.0
,생활체육활성화,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,생활체육육성,생활체육정책 운영,체육,13003.0,13003.0
,국제체육 역량 강화,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,스포츠산업 육성 및 국제교류,국제체육 교류협력,체육,82340.0,82340.0
,국제체육 역량 강화,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,스포츠산업 육성 및 국제교류,스포츠반도핑 선진화,체육,143816.0,143816.0
,스포츠산업육성,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,스포츠산업 육성 및 국제교류,스포츠산업 육성,체육,6998.0,6998.0
,장애인체육 진흥,주요사업비(기금사업비),일반지출,문화및관광,일반회계,2016,문화체육관광부,장애인체육육성,장애인체육 육성지원,체육,9116.0,9116.0
,보특기본경비,기본경비(경상운영비),일반지출,통신,우체국보험특별회계,2016,미래창조과학부,우정사업행정지원,보험기본경비,우정,10197.0,10197.0
,보험영업활성화,주요사업비(기금사업비),일반지출,통신,우체국보험특별회계,2016,미래창조과학부,우체국보험 내실화,보험사업운영,우정,112424.0,112424.0
손익계정,예특기본경비,기본경비(경상운영비),일반지출,통신,우체국예금특별회계,2016,미래창조과학부,우정사업행정지원,예금기본경비,우정,35065.0,35065.0
손익계정,우체국예금안정적운영,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2016,미래창조과학부,우체국예금지속가능경영,금융서비스지원,우정,15530.0,15530.0
손익계정,우체국예금안정적운영,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2016,미래창조과학부,우체국예금지속가능경영,예금사업운영,우정,134694.0,134694.0
손익계정,국제우편사업활성화,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,국민과함께하는우편서비스,국제우편운영,우정,101968.0,101968.0
손익계정,소포사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,국민과함께하는우편서비스,소포사업운영,우정,5191.0,5191.0
손익계정,우편사업마케팅,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,국민과함께하는우편서비스,우편사업마케팅,우정,9856.0,9856.0
손익계정,우편소통품질향상,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,국민과함께하는우편서비스,수탁사업,우정,8178.0,8178.0
손익계정,우표문화사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,국민과함께하는우편서비스,우표문화사업,우정,10282.0,10282.0
손익계정,교육원운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업경영지원,교육원운영,우정,10689.0,10689.0
손익계정,보편적서비스제고를위한창구망운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업경영지원,우체국시설유지관리,우정,20040.0,20040.0
손익계정,우정사무정보화,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업경영지원,우정사무정보화(정보화),우정,8014.0,8014.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업경영지원,우정사업운영지원,우정,43322.0,43322.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업행정지원,경영기획기본경비,우정,43878.0,43878.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업행정지원,소속기관기본경비,우정,55578.0,55578.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2016,미래창조과학부,우정사업행정지원,우편기본경비,우정,120813.0,120813.0
,해외기술정보활용지원,주요사업비(기금사업비),일반지출,과학기술,일반회계,2016,미래창조과학부,과학기술국제협력,해외기술정보활용지원,과학기술연구지원,600500.0,600500.0
,국가과학기술자문회의 운영,주요사업비(기금사업비),일반지출,과학기술,일반회계,2016,미래창조과학부,과학기술종합조정,국가과학기술자문회의 사무지원단 운영,과학기술일반,14084.0,14084.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 거대공공연구정책관 기본경비,과학기술일반,41574.0,41574.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 과학기술정책국 기본경비,과학기술일반,14591.0,14591.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 국제협력관 기본경비,과학기술일반,74375.0,74375.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 기관운영 기본경비,과학기술일반,11393.0,11393.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 기초원천연구정책관 기본경비,과학기술일반,7767.0,7767.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 대변인 기본경비,과학기술일반,2950.0,2950.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 미래인재정책관 기본경비,과학기술일반,9224.0,9224.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 방송진흥정책국 기본경비,과학기술일반,5403.0,5403.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 소프트웨어정책관 기본경비,과학기술일반,7538.0,7538.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 연구개발투자조정국 기본경비,과학기술일반,10822.0,10822.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 연구성과혁신정책관 기본경비,과학기술일반,8917.0,8917.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 인터넷융합정책관 기본경비,과학기술일반,9819.0,9819.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 정보보호정책관 기본경비,과학기술일반,5238.0,5238.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 정보통신산업정책관 기본경비,과학기술일반,12216.0,12216.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 정책기획관 기본경비,과학기술일반,103738.0,103738.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 창조경제기획국 기본경비,과학기술일반,8900.0,8900.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 통신정책국 기본경비,과학기술일반,8771.0,8771.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,총액비대상 평가혁신국 기본경비,과학기술일반,6882.0,6882.0
,SMART 고도화 공동개발사업,주요사업비(기금사업비),일반지출,과학기술,일반회계,2016,미래창조과학부,원자력 진흥,SMART 고도화 공동개발(R&D),기술개발,6000000.0,5757895.0
,미래대비 역량 강화,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2016,미래창조과학부,미래창조과학부 운영지원,국가지식재산위원회 운영,국정운영,12371.0,12371.0
,국제사회정보화선도국가위상강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2016,미래창조과학부,국가사회정보화,국가정보화의 효율적 관리 및 지원(정보화),정부자원관리,19068.0,19068.0
,소속기관기본경비,기본경비(경상운영비),일반지출,통신,일반회계,2016,미래창조과학부,미래창조과학부운영지원,중앙전파관리소,방송통신,6486.0,6486.0
