계정명,단위사업명,비용성격,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정액
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,동두천서신설,경찰,3760
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,부산기장서신설,경찰,503
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,부산기장서신설,경찰,17
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,부산기장서신설,경찰,12000
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,부천오정서신설,경찰,173
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,부천오정서신설,경찰,9
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,부천오정서신설,경찰,3776
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,시설개선,경찰,20614
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,안양만안서신설,경찰,361
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,안양만안서신설,경찰,17
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,안양만안서신설,경찰,8800
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,용인서부서신설,경찰,176
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,용인서부서신설,경찰,9
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,용인서부서신설,경찰,4306
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,전남청이전신축,경찰,567
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,전남청이전신축,경찰,30
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,전남청이전신축,경찰,10100
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사신설,경찰,1160
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사신설,경찰,48
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사신설,경찰,23118
,청사확보및시설개선,실시설계비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사신설,경찰,437
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사증개축,경찰,1639
,청사확보및시설개선,기본조사 설계비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사증개축,경찰,1334
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사증개축,경찰,609
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사증개축,경찰,58507
,청사확보및시설개선,실시설계비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,청사증개축,경찰,2087
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,충남청이전신축,경찰,200
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,충남청이전신축,경찰,11
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,충남청이전신축,경찰,2035
,청사확보및시설개선,실시설계비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,충남청이전신축,경찰,883
,대테러상황관리,시설비,공공질서및안전,일반회계,2010,경찰청,국가안보확보,대테러상황관리,경찰,210
,대테러상황관리,자산취득비,공공질서및안전,일반회계,2010,경찰청,국가안보확보,대테러상황관리,경찰,290
,보안경찰활동,시설비,공공질서및안전,일반회계,2010,경찰청,국가안보확보,보안수사활동,경찰,592
,보안경찰활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국가안보확보,보안수사활동,경찰,100
,외사경찰활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국가안보확보,외사수사활동,경찰,37
,과학수사지원,시설비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,범죄감식및관리,경찰,1060
,과학수사지원,실시설계비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,범죄감식및관리,경찰,70
,과학수사지원,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,범죄감식및관리,경찰,4818
,과학수사지원,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,첨단과학수사시스템구축,경찰,172
,교통경찰전산화,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통경찰전산화(정보화),경찰,1358
,교통사고예방,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통과학장비관리,경찰,19189
,교통사고예방,감리비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통안전활동,경찰,14
,교통사고예방,기본조사 설계비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통안전활동,경찰,27
,교통사고예방,시설부대비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통안전활동,경찰,6
,교통사고예방,시설비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통안전활동,경찰,1205
,교통사고예방,실시설계비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통안전활동,경찰,54
,교통사고예방,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,교통안전활동,경찰,1019
,범죄수사활동,시설비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,범죄수사활동,경찰,540
,범죄수사활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,범죄수사활동,경찰,240
,범죄수사활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,형사사법업무전산화(정보화),경찰,3300
,범죄예방활동,시설비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,생활안전활동,경찰,4588
,범죄예방활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,생활안전활동,경찰,1173
,범죄예방활동,시설비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,여성청소년보호활동,경찰,500
,범죄예방활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,여성청소년보호활동,경찰,271
,범죄예방활동,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,지하철안전활동,경찰,49
,사이버범죄수사,시설비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,사이버범죄수사(정보화),경찰,348
,사이버범죄수사,자산취득비,공공질서및안전,일반회계,2010,경찰청,국민생활안전,사이버범죄수사(정보화),경찰,3059
,경비상황관리,시설비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,경비경찰활동,경찰,18
,경비상황관리,자산취득비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,경비경찰활동,경찰,4301
,경비상황관리,시설비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,경호대운영,경찰,212
,경비상황관리,자산취득비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,경호대운영,경찰,99
,경비상황관리,자산취득비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,지방청경비활동,경찰,24
,전의경관리,감리비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전경운영,경찰,389
,전의경관리,기본조사 설계비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전경운영,경찰,408
,전의경관리,시설부대비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전경운영,경찰,93
,전의경관리,시설비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전경운영,경찰,25442
,전의경관리,실시설계비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전경운영,경찰,789
,전의경관리,자산취득비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전경운영,경찰,2637
,전의경관리,자산취득비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전의경모집관리,경찰,1888
,전의경대체지원,감리비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전의경대체지원,경찰,251
,전의경대체지원,기본조사 설계비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전의경대체지원,경찰,212
,전의경대체지원,시설부대비,공공질서및안전,일반회계,2010,경찰청,사회질서유지,전의경대체지원,경찰,51
