계정명,세출예산액,세출예산현액,이용및이체증액,이용및이체감액,전용증액,전용감액,불용액,지출금액,회계명,회계연도,다음년도이월액,소관명,전년도이월액,예비비지출결정증액,예비비지출결정감액,초과지출승인액
,82565000000.0,34516882679320.0,34424273022320.0,-8076000000.0,7980127000.0,-7980127000.0,951176256740.0,32791490264550.0,일반회계,2013,774216158030.0,교육부,0.0,3909000000.0,0.0,14211657000.0
,0.0,61400286600.0,61400286600.0,0.0,0.0,0.0,20088387000.0,41311899600.0,혁신도시건설특별회계,2013,0.0,교육부,0.0,0.0,0.0,0.0
,61819981000.0,13461224860.0,0.0,-48358756140.0,0.0,0.0,0.0,13461224860.0,일반회계,2013,0.0,국가과학기술위원회,0.0,0.0,0.0,0.0
제주특별자치도계정,1473000000.0,1473000000.0,0.0,0.0,0.0,0.0,0.0,1473000000.0,광역지역발전특별회계,2013,0.0,국가보훈처,0.0,0.0,0.0,0.0
투자계정,32471000000.0,32471000000.0,0.0,0.0,1740000.0,-1740000.0,29000.0,32470971000.0,에너지및자원사업특별회계,2013,0.0,국가보훈처,0.0,0.0,0.0,0.0
,4130739142000.0,4141927205890.0,0.0,0.0,7401416000.0,-7401416000.0,41668629550.0,4099362471680.0,일반회계,2013,896104660.0,국가보훈처,7809063890.0,3379000000.0,0.0,0.0
,24091227000.0,24231696450.0,0.0,0.0,50759000.0,-50759000.0,709032080.0,23352664370.0,일반회계,2013,170000000.0,국가인권위원회,140469450.0,0.0,0.0,0.0
,467180048000.0,469446853000.0,0.0,0.0,0.0,0.0,12516108020.0,456629333280.0,일반회계,2013,301411700.0,국가정보원,2266805000.0,0.0,0.0,0.0
투자계정,10677000000.0,10677000000.0,0.0,0.0,0.0,0.0,0.0,10677000000.0,에너지및자원사업특별회계,2013,0.0,국무조정실 및 국무총리비서실,0.0,0.0,0.0,0.0
,532627842000.0,539455088280.0,8568184710.0,-2168772460.0,3521005000.0,-3521005000.0,16487677650.0,520005647380.0,일반회계,2013,2961763250.0,국무조정실 및 국무총리비서실,427834030.0,0.0,0.0,0.0
,68697664000.0,68697664000.0,0.0,0.0,385332000.0,-385332000.0,4070049850.0,64627614150.0,일반회계,2013,0.0,국민권익위원회,0.0,0.0,0.0,0.0
,459970000000.0,478089502850.0,0.0,0.0,2889145000.0,-2889145000.0,308636342760.0,163848567730.0,국방·군사시설이전특별회계,2013,5604592360.0,국방부,18119502850.0,0.0,0.0,0.0
,24322103461000.0,25059100102460.0,120828627950.0,-120828627950.0,171453360740.0,-171453360740.0,483100187210.0,24074207852820.0,일반회계,2013,501792062430.0,국방부,736996641460.0,0.0,0.0,0.0
,453590000000.0,498566882690.0,0.0,0.0,0.0,0.0,33551900510.0,419175002390.0,주한미군기지이전특별회계,2013,45839979790.0,국방부,44976882690.0,0.0,0.0,0.0
,30000000000.0,32477426700.0,0.0,0.0,0.0,0.0,801571740.0,31675854960.0,혁신도시건설특별회계,2013,0.0,국방부,2477426700.0,0.0,0.0,0.0
,1445371644000.0,1446872506080.0,7023598000.0,-7023598000.0,6688617000.0,-6688617000.0,43888896220.0,1365709641240.0,일반회계,2013,37273968620.0,국세청,637862080.0,863000000.0,0.0,0.0
,21140000000.0,73370586720.0,0.0,0.0,0.0,0.0,11936855560.0,41496217680.0,혁신도시건설특별회계,2013,19937513480.0,국세청,52230586720.0,0.0,0.0,0.0
광역발전계정,115300000000.0,2178123249960.0,2062823249960.0,0.0,221261588000.0,-221261588000.0,307969953900.0,1680832521030.0,광역지역발전특별회계,2013,189320775030.0,국토교통부,0.0,0.0,0.0,0.0
제주특별자치도계정,0.0,99675450000.0,99675450000.0,0.0,0.0,0.0,0.0,92651950000.0,광역지역발전특별회계,2013,7023500000.0,국토교통부,0.0,0.0,0.0,0.0
지역개발계정,0.0,475083000000.0,475083000000.0,0.0,0.0,0.0,40800800000.0,307790150000.0,광역지역발전특별회계,2013,126492050000.0,국토교통부,0.0,0.0,0.0,0.0
공항계정,0.0,398593813830.0,398593813830.0,0.0,153000000.0,-153000000.0,4282180900.0,388666624230.0,교통시설특별회계,2013,5645008700.0,국토교통부,0.0,0.0,0.0,0.0
교통체계관리계정,0.0,574656023200.0,574656023200.0,0.0,2000000.0,-2000000.0,39319843190.0,533477240010.0,교통시설특별회계,2013,1858940000.0,국토교통부,0.0,0.0,0.0,0.0
도로계정,452000000000.0,7323554579950.0,6873318579950.0,-1764000000.0,228604135000.0,-228604135000.0,842142455430.0,6357321325730.0,교통시설특별회계,2013,124090798790.0,국토교통부,0.0,0.0,0.0,0.0
철도계정,-5000000000.0,3477175769080.0,3482175769080.0,0.0,0.0,0.0,384062631430.0,3093113137650.0,교통시설특별회계,2013,0.0,국토교통부,0.0,0.0,0.0,0.0
투자계정,0.0,6334525000.0,6334525000.0,0.0,0.0,0.0,35000000.0,4624142800.0,에너지및자원사업특별회계,2013,1675382200.0,국토교통부,0.0,0.0,0.0,0.0
,629675000000.0,12706708276240.0,12085983132240.0,-15951000000.0,38650929000.0,-38650929000.0,1572660264510.0,11076248475950.0,일반회계,2013,57799535780.0,국토교통부,0.0,6951000000.0,0.0,50144000.0
,0.0,41654020430.0,41654020430.0,0.0,0.0,0.0,11625452360.0,29791568070.0,혁신도시건설특별회계,2013,237000000.0,국토교통부,0.0,0.0,0.0,0.0
광역발전계정,2250559000000.0,312103494750.0,0.0,-2066123249960.0,4322000000.0,-4322000000.0,0.0,312103494750.0,광역지역발전특별회계,2013,0.0,국토해양부,127667744710.0,0.0,0.0,0.0
제주특별자치도계정,187790000000.0,9064550000.0,0.0,-178725450000.0,0.0,0.0,0.0,9064550000.0,광역지역발전특별회계,2013,0.0,국토해양부,0.0,0.0,0.0,0.0
지역개발계정,555376000000.0,117788900000.0,0.0,-523320000000.0,0.0,0.0,0.0,117788900000.0,광역지역발전특별회계,2013,0.0,국토해양부,85732900000.0,0.0,0.0,0.0
공항계정,418116000000.0,26424446750.0,0.0,-398593813830.0,0.0,0.0,0.0,26424446750.0,교통시설특별회계,2013,0.0,국토해양부,6902260580.0,0.0,0.0,0.0
교통체계관리계정,860430000000.0,286509201800.0,0.0,-574656023200.0,0.0,0.0,0.0,286509201800.0,교통시설특별회계,2013,0.0,국토해양부,735225000.0,0.0,0.0,0.0
도로계정,8581188000000.0,1848853171690.0,0.0,-6871554579950.0,0.0,0.0,0.0,1848853171690.0,교통시설특별회계,2013,0.0,국토해양부,139219751640.0,0.0,0.0,0.0
철도계정,5301261000000.0,1822423900600.0,0.0,-3482175769080.0,0.0,0.0,0.0,1822423900600.0,교통시설특별회계,2013,0.0,국토해양부,3338669680.0,0.0,0.0,0.0
항만계정,1284441000000.0,203241357100.0,0.0,-1307596732850.0,0.0,0.0,0.0,203241357100.0,교통시설특별회계,2013,0.0,국토해양부,226397089950.0,0.0,0.0,0.0
손익계정,14970051000.0,1780095800.0,0.0,-13189955200.0,0.0,0.0,0.0,1780095800.0,대산지방해양항만청,2013,0.0,국토해양부,0.0,0.0,0.0,0.0
자본계정,51078000000.0,2856294500.0,0.0,-49444879960.0,0.0,0.0,0.0,2856294500.0,대산지방해양항만청,2013,0.0,국토해양부,1223174460.0,0.0,0.0,0.0
투자계정,27219000000.0,377000000.0,0.0,-27334525000.0,0.0,0.0,0.0,377000000.0,에너지및자원사업특별회계,2013,0.0,국토해양부,492525000.0,0.0,0.0,0.0
,20225841627000.0,7292631865680.0,0.0,-13208472565780.0,1863250000.0,-1863250000.0,1204360.0,7292630661320.0,일반회계,2013,0.0,국토해양부,275262804460.0,0.0,0.0,0.0
,43850000000.0,4965979570.0,0.0,-41654020430.0,0.0,0.0,0.0,4965979570.0,혁신도시건설특별회계,2013,0.0,국토해양부,2770000000.0,0.0,0.0,0.0
,521871198000.0,527874163410.0,0.0,0.0,2646761000.0,-2646761000.0,8849437410.0,515715641920.0,일반회계,2013,3309084080.0,국회,6002965410.0,1300000000.0,-1300000000.0,0.0
,420432151000.0,420457151000.0,445000000.0,-445000000.0,189400000.0,-189400000.0,5269501190.0,415168649810.0,일반회계,2013,19000000.0,금융위원회,25000000.0,0.0,0.0,0.0
,318837717000.0,325238803620.0,0.0,0.0,1430966000.0,-1430966000.0,12934275810.0,303943971600.0,일반회계,2013,8360556210.0,기상청,6401086620.0,0.0,0.0,0.0
,0.0,8494745030.0,0.0,0.0,0.0,0.0,73573720.0,8421171310.0,혁신도시건설특별회계,2013,0.0,기상청,8494745030.0,0.0,0.0,0.0
,17558100931000.0,14054381464100.0,65465579000.0,-70779230900.0,829697000.0,-829697000.0,2870611510680.0,11180513736240.0,일반회계,2013,3256217180.0,기획재정부,4356358000.0,466784061000.0,-3969546234000.0,0.0
광역발전계정,229694000000.0,31354326190.0,0.0,-205802911420.0,0.0,0.0,0.0,31354326190.0,광역지역발전특별회계,2013,0.0,농림수산식품부,7463237610.0,0.0,0.0,0.0
제주특별자치도계정,89591000000.0,12680000000.0,0.0,-86999000000.0,0.0,0.0,0.0,12680000000.0,광역지역발전특별회계,2013,0.0,농림수산식품부,10088000000.0,0.0,0.0,0.0
지역개발계정,1366015000000.0,370635000000.0,0.0,-1366015000000.0,0.0,0.0,0.0,370635000000.0,광역지역발전특별회계,2013,0.0,농림수산식품부,370635000000.0,0.0,0.0,0.0
구조개선사업계정,6638138000000.0,978071492720.0,0.0,-7330988033010.0,670000000.0,-670000000.0,0.0,978071492720.0,농어촌구조개선특별회계,2013,0.0,농림수산식품부,1670921525730.0,0.0,0.0,0.0
농어촌특별세사업계정,4588174000000.0,682831455000.0,0.0,-5372474470960.0,309353000.0,-309353000.0,5950000.0,682825505000.0,농어촌구조개선특별회계,2013,0.0,농림수산식품부,1467131925960.0,0.0,0.0,0.0
손익계정,1417687000000.0,144255768080.0,0.0,-1273431231920.0,0.0,0.0,0.0,144255768080.0,양곡관리특별회계,2013,0.0,농림수산식품부,0.0,0.0,0.0,0.0
융자계정,29228000000.0,0.0,0.0,-29228000000.0,0.0,0.0,0.0,0.0,에너지및자원사업특별회계,2013,0.0,농림수산식품부,0.0,0.0,0.0,0.0
투자계정,89797000000.0,0.0,0.0,-89797000000.0,0.0,0.0,0.0,0.0,에너지및자원사업특별회계,2013,0.0,농림수산식품부,0.0,0.0,0.0,0.0
,5239579451000.0,956957711820.0,0.0,-4339551500660.0,800000000.0,-800000000.0,8504200.0,956949207620.0,일반회계,2013,0.0,농림수산식품부,56929761480.0,0.0,0.0,0.0
,41858000000.0,3861495250.0,0.0,-219441988840.0,0.0,0.0,0.0,3861495250.0,혁신도시건설특별회계,2013,0.0,농림수산식품부,181445484090.0,0.0,0.0,0.0
광역발전계정,10000000000.0,149040911420.0,139040911420.0,0.0,0.0,0.0,2901869940.0,137754141480.0,광역지역발전특별회계,2013,8384900000.0,농림축산식품부,0.0,0.0,0.0,0.0
제주특별자치도계정,0.0,51061000000.0,51061000000.0,0.0,0.0,0.0,0.0,51061000000.0,광역지역발전특별회계,2013,0.0,농림축산식품부,0.0,0.0,0.0,0.0
지역개발계정,0.0,1224044000000.0,1224044000000.0,0.0,0.0,0.0,0.0,731583000000.0,광역지역발전특별회계,2013,492461000000.0,농림축산식품부,0.0,0.0,0.0,0.0
구조개선사업계정,96200000000.0,6927647046370.0,6836921046370.0,-5474000000.0,280000000.0,-280000000.0,2022947103090.0,3826439519850.0,농어촌구조개선특별회계,2013,1078260423430.0,농림축산식품부,0.0,0.0,0.0,0.0
농어촌특별세사업계정,-74364000000.0,5075268540490.0,5149632540490.0,0.0,0.0,0.0,1209267497920.0,2775184942570.0,농어촌구조개선특별회계,2013,1090816100000.0,농림축산식품부,0.0,0.0,0.0,0.0
손익계정,0.0,1273431231920.0,1273431231920.0,0.0,79021198000.0,-79021198000.0,895548570.0,1272535683350.0,양곡관리특별회계,2013,0.0,농림축산식품부,0.0,0.0,0.0,0.0
융자계정,0.0,29228000000.0,29228000000.0,0.0,0.0,0.0,0.0,29228000000.0,에너지및자원사업특별회계,2013,0.0,농림축산식품부,0.0,0.0,0.0,0.0
투자계정,0.0,72937000000.0,72937000000.0,0.0,0.0,0.0,1432091000.0,71504909000.0,에너지및자원사업특별회계,2013,0.0,농림축산식품부,0.0,0.0,0.0,0.0
,181564000000.0,4269137455730.0,4087867942730.0,-463387000.0,777723000.0,-777723000.0,749959719340.0,3515782717160.0,일반회계,2013,3395019230.0,농림축산식품부,0.0,0.0,0.0,168900000.0
,0.0,213748957840.0,213748957840.0,0.0,0.0,0.0,37820506430.0,136523154220.0,혁신도시건설특별회계,2013,39405297190.0,농림축산식품부,0.0,0.0,0.0,0.0
광역발전계정,49114000000.0,49114000000.0,0.0,0.0,0.0,0.0,119448290.0,48994551710.0,광역지역발전특별회계,2013,0.0,농촌진흥청,0.0,0.0,0.0,0.0
제주특별자치도계정,6548000000.0,6548000000.0,0.0,0.0,0.0,0.0,0.0,6548000000.0,광역지역발전특별회계,2013,0.0,농촌진흥청,0.0,0.0,0.0,0.0
지역개발계정,40160000000.0,40160000000.0,0.0,0.0,0.0,0.0,0.0,40160000000.0,광역지역발전특별회계,2013,0.0,농촌진흥청,0.0,0.0,0.0,0.0
구조개선사업계정,41016000000.0,41016000000.0,0.0,0.0,0.0,0.0,405321600.0,40610678400.0,농어촌구조개선특별회계,2013,0.0,농촌진흥청,0.0,0.0,0.0,0.0
,656076605000.0,680897226840.0,982000000.0,-982000000.0,1686755000.0,-1686755000.0,20627086980.0,657511378320.0,일반회계,2013,2758761540.0,농촌진흥청,24820621840.0,0.0,0.0,0.0
,280000000000.0,488291264400.0,0.0,0.0,0.0,0.0,0.0,335867771960.0,혁신도시건설특별회계,2013,152423492440.0,농촌진흥청,208291264400.0,0.0,0.0,0.0
,267111000000.0,278107173800.0,0.0,0.0,0.0,0.0,58260052140.0,204955790640.0,등기특별회계,2013,14891331020.0,대법원,10996173800.0,0.0,0.0,0.0
,1226963178000.0,1230761218310.0,0.0,0.0,10335977000.0,-10335977000.0,18249354930.0,1211668352320.0,일반회계,2013,843511060.0,대법원,3798040310.0,500000000.0,-500000000.0,0.0
,0.0,62055031360.0,62055031360.0,0.0,2400000.0,-2400000.0,5225970780.0,56553060580.0,일반회계,2013,276000000.0,대통령경호실,0.0,0.0,0.0,0.0
,0.0,65192072750.0,65192072750.0,0.0,500000000.0,-500000000.0,7557196020.0,57634876730.0,일반회계,2013,0.0,대통령비서실 및 국가안보실,0.0,0.0,0.0,0.0
,161885240000.0,34861325890.0,0.0,-127247104110.0,0.0,0.0,0.0,34861325890.0,일반회계,2013,0.0,대통령실,223190000.0,0.0,0.0,0.0
광역발전계정,3472000000.0,3472000000.0,0.0,0.0,0.0,0.0,0.0,3472000000.0,광역지역발전특별회계,2013,0.0,문화재청,0.0,0.0,0.0,0.0
지역개발계정,12769000000.0,12769000000.0,0.0,0.0,0.0,0.0,0.0,12769000000.0,광역지역발전특별회계,2013,0.0,문화재청,0.0,0.0,0.0,0.0
,529207229000.0,533326432140.0,0.0,0.0,1221201000.0,-1221201000.0,25072393870.0,504929786870.0,일반회계,2013,3324251400.0,문화재청,4119203140.0,0.0,0.0,0.0
광역발전계정,185757000000.0,185757000000.0,0.0,0.0,0.0,0.0,10008570000.0,154607715000.0,광역지역발전특별회계,2013,21140715000.0,문화체육관광부,0.0,0.0,0.0,0.0
제주특별자치도계정,8892000000.0,8892000000.0,0.0,0.0,0.0,0.0,0.0,4792000000.0,광역지역발전특별회계,2013,4100000000.0,문화체육관광부,0.0,0.0,0.0,0.0
지역개발계정,455781000000.0,511616488000.0,0.0,0.0,0.0,0.0,4788492000.0,366786934000.0,광역지역발전특별회계,2013,140041062000.0,문화체육관광부,55835488000.0,0.0,0.0,0.0
,143261000000.0,147169411270.0,0.0,0.0,1979085000.0,-1979085000.0,7475789960.0,137777779080.0,아시아문화중심도시조성특별회계,2013,1915842230.0,문화체육관광부,3908411270.0,0.0,0.0,0.0
,1717625126000.0,1768859792730.0,714188000.0,-46429987800.0,10813634000.0,-10813634000.0,108196837780.0,1652058317700.0,일반회계,2013,8604637250.0,문화체육관광부,83653966530.0,12957000000.0,0.0,339500000.0
광역발전계정,0.0,163660000000.0,163660000000.0,0.0,0.0,0.0,0.0,134334000000.0,광역지역발전특별회계,2013,29326000000.0,미래창조과학부,0.0,0.0,0.0,0.0
손익계정,0.0,21230900150.0,21230900150.0,0.0,0.0,0.0,1227985580.0,19844929570.0,국립과천과학관,2013,157985000.0,미래창조과학부,0.0,0.0,0.0,0.0
자본계정,0.0,9730722920.0,9730722920.0,0.0,0.0,0.0,164079470.0,7831602460.0,국립과천과학관,2013,1735040990.0,미래창조과학부,0.0,0.0,0.0,0.0
손익계정,0.0,17001227350.0,17001227350.0,0.0,0.0,0.0,678218730.0,16323008620.0,국립중앙과학관,2013,0.0,미래창조과학부,0.0,0.0,0.0,0.0
자본계정,0.0,9362324710.0,9362324710.0,0.0,0.0,0.0,195248550.0,9167076160.0,국립중앙과학관,2013,0.0,미래창조과학부,0.0,0.0,0.0,0.0
투자계정,0.0,224060000000.0,224060000000.0,0.0,0.0,0.0,163000000.0,223897000000.0,에너지및자원사업특별회계,2013,0.0,미래창조과학부,0.0,0.0,0.0,0.0
,0.0,655061878010.0,546526878010.0,0.0,107773000.0,-107773000.0,8054813050.0,646561464960.0,우체국보험특별회계,2013,445600000.0,미래창조과학부,0.0,0.0,0.0,108535000000.0
손익계정,0.0,2418122073740.0,2418122073740.0,0.0,0.0,0.0,83167757750.0,2334302515990.0,우체국예금특별회계,2013,651800000.0,미래창조과학부,0.0,0.0,0.0,0.0
자본계정,0.0,15342151210.0,15342151210.0,0.0,0.0,0.0,702280640.0,14639870570.0,우체국예금특별회계,2013,0.0,미래창조과학부,0.0,0.0,0.0,0.0
손익계정,0.0,2604867919320.0,2630862919320.0,-25995000000.0,19278010000.0,-19278010000.0,101442171150.0,2503112748170.0,우편사업특별회계,2013,313000000.0,미래창조과학부,0.0,0.0,0.0,0.0
자본계정,0.0,194157941410.0,194157941410.0,0.0,0.0,0.0,45037840960.0,144767957290.0,우편사업특별회계,2013,4352143160.0,미래창조과학부,0.0,0.0,0.0,0.0
,122300000000.0,3826909689050.0,3700860689050.0,0.0,2071123000.0,-2071123000.0,184923979020.0,3633417660550.0,일반회계,2013,8568049480.0,미래창조과학부,0.0,3749000000.0,0.0,0.0
,0.0,23116002960.0,23116002960.0,0.0,0.0,0.0,2161396260.0,12225253100.0,혁신도시건설특별회계,2013,8729353600.0,미래창조과학부,0.0,0.0,0.0,0.0
,25034506000.0,25034506000.0,0.0,0.0,11539000.0,-11539000.0,915084340.0,24119421660.0,일반회계,2013,0.0,민주평화통일자문회의,0.0,0.0,0.0,0.0
,273987917000.0,112181705020.0,0.0,-163155011980.0,130665000.0,-130665000.0,2264324610.0,109917380410.0,일반회계,2013,0.0,방송통신위원회,1348800000.0,0.0,0.0,0.0
,9722000000.0,1071202900.0,0.0,-18887736450.0,0.0,0.0,0.0,1071202900.0,혁신도시건설특별회계,2013,0.0,방송통신위원회,10236939350.0,0.0,0.0,0.0
,10174902575000.0,10920945615880.0,0.0,0.0,134201326710.0,-134201326710.0,666954517650.0,9973997829190.0,일반회계,2013,279993269040.0,방위사업청,746043040880.0,0.0,0.0,0.0
,43513000000.0,45242775370.0,0.0,0.0,1950000000.0,-1950000000.0,4677928290.0,40564847080.0,교도작업특별회계,2013,0.0,법무부,1729775370.0,0.0,0.0,0.0
,2590980937000.0,2686283081250.0,7992481000.0,-7992481000.0,15381424000.0,-15381424000.0,61569590830.0,2623146229740.0,일반회계,2013,1567260680.0,법무부,6070144250.0,89232000000.0,0.0,0.0
,56200000000.0,152370134670.0,0.0,0.0,1016737000.0,-1016737000.0,302585000.0,110728998930.0,혁신도시건설특별회계,2013,41338550740.0,법무부,96170134670.0,0.0,0.0,0.0
,27738830000.0,27738830000.0,0.0,0.0,50408000.0,-50408000.0,1525628830.0,26213201170.0,일반회계,2013,0.0,법제처,0.0,0.0,0.0,0.0
,180756530000.0,180982712000.0,0.0,0.0,159358000.0,-159358000.0,6087595130.0,174895116870.0,일반회계,2013,0.0,병무청,226182000.0,0.0,0.0,0.0
제주특별자치도계정,3446000000.0,3446000000.0,0.0,0.0,0.0,0.0,0.0,3446000000.0,광역지역발전특별회계,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
손익계정,11801456000.0,11801456000.0,0.0,0.0,17000000.0,-17000000.0,997388930.0,10804067070.0,국립공주병원,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
자본계정,1629405000.0,1629405000.0,0.0,0.0,0.0,0.0,55821820.0,1573583180.0,국립공주병원,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
손익계정,16652996000.0,16652996000.0,0.0,0.0,59000000.0,-59000000.0,937633280.0,15670362720.0,국립나주병원,2013,45000000.0,보건복지부,0.0,0.0,0.0,0.0
자본계정,1407400000.0,1407400000.0,0.0,0.0,0.0,0.0,5494940.0,1401905060.0,국립나주병원,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
손익계정,9868339000.0,9868339000.0,0.0,0.0,143600000.0,-143600000.0,612636590.0,9255702410.0,국립마산병원,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
자본계정,1435530000.0,1471530000.0,0.0,0.0,0.0,0.0,359880310.0,888215720.0,국립마산병원,2013,223433970.0,보건복지부,36000000.0,0.0,0.0,0.0
손익계정,7158398000.0,7158398000.0,0.0,0.0,11069000.0,-11069000.0,739147490.0,6419250510.0,국립목포병원,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
자본계정,985535000.0,985535000.0,0.0,0.0,0.0,0.0,23037720.0,962497280.0,국립목포병원,2013,0.0,보건복지부,0.0,0.0,0.0,0.0
손익계정,14529063000.0,14529063000.0,0.0,0.0,51980000.0,-51980000.0,1362967010.0,12962320740.0,국립부곡병원,2013,203775250.0,보건복지부,0.0,0.0,0.0,0.0
