계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,하천화상감시시스템설치및개선,수자원,397000,397000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,한강홍수통제소신축,수자원,11000,11000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,감리비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,한강홍수통제소신축,수자원,42000,42000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,한강홍수통제소신축,수자원,2797000,2797000
,수문조사및홍수예보지원,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,홍수예보및수문조사,수자원,2100000,2100000
,수문조사및홍수예보지원,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,홍수예보및수문조사,수자원,1600000,1600000
,수문조사및홍수예보지원,주요사업비(기금사업비),출연금,출연금,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,홍수예보및수문조사,수자원,6300000,6300000
,국유재산관리,주요사업비(기금사업비),운영비,위탁사업비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,국유재산실태조사,지역및도시,4000000,4000000
,부동산공시,주요사업비(기금사업비),인건비,일용임금,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,2783563,2783563
,부동산공시,주요사업비(기금사업비),유형자산,자산취득비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,704000,704000
,부동산공시,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,600000,600000
,부동산공시,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,900000,900000
,부동산공시,주요사업비(기금사업비),여비,국외업무여비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,10000,10000
,부동산공시,주요사업비(기금사업비),여비,국내여비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,747795,747795
,부동산공시,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,20400,20400
,부동산공시,주요사업비(기금사업비),운영비,특근매식비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,576000,576000
,부동산공시,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,1179120,1179120
,부동산공시,주요사업비(기금사업비),운영비,일반수용비,일반지출,지역개발,일반회계,2008,건설교통부,국토정보관리,지가조사,지역및도시,74988548,75988548
,국토정보전산화,주요사업비(기금사업비),유형자산,자산취득비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,22000,22000
,국토정보전산화,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,1517780,1517780
,국토정보전산화,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,3600,3600
,국토정보전산화,주요사업비(기금사업비),여비,국내여비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,12420,12420
,국토정보전산화,주요사업비(기금사업비),운영비,재료비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,18000,18000
,국토정보전산화,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,254000,254000
,국토정보전산화,주요사업비(기금사업비),운영비,임차료,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,582000,582000
,국토정보전산화,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,85000,85000
,국토정보전산화,주요사업비(기금사업비),운영비,일반수용비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,지도전산화,지역및도시,20200,20200
,국토지리정보원기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,90556,90556
,국토지리정보원기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,16960,16960
,국토지리정보원기본경비,기본경비(경상운영비),운영비,차량·선박비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,4500,4500
,국토지리정보원기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,71000,71000
,국토지리정보원기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,404658,404658
,국토지리정보원기본경비,기본경비(경상운영비),운영비,연료비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,55000,55000
,국토지리정보원기본경비,기본경비(경상운영비),운영비,임차료,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,13200,13200
,국토지리정보원기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,11940,11940
,국토지리정보원기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,8200,8200
,국토지리정보원기본경비,기본경비(경상운영비),운영비,피복비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,2000,2000
,국토지리정보원기본경비,기본경비(경상운영비),운영비,공공요금 및 제세,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,192180,192180
,국토지리정보원기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,39056,39056
,국토지리정보원기본경비,기본경비(경상운영비),직무수행경비,월정직책급,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,39500,39500
,국토지리정보원기본경비,기본경비(경상운영비),여비,국내여비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비,지역및도시,17000,17000
,국토지리정보원기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,기본경비(비총액),지역및도시,177000,177000
,국토지리정보원인건비,인건비(기금인건비),직무수행경비,직급보조비,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,인건비,지역및도시,223560,223560
,국토지리정보원인건비,인건비(기금인건비),인건비,보수,일반지출,지역개발,일반회계,2008,건설교통부,국토지리정보원운영,인건비,지역및도시,5135898,5135898
