계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산외화금액,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,DNA+드론기술개발(R&D),0.0,과학기술연구개발,0.0,9825000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,STEAM연구(R&D),0.0,과학기술연구개발,0.0,66536000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,공공혁신조달연계무인이동체및SW플랫폼개발(R&D),0.0,과학기술연구개발,0.0,1131000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,글로벌 프론티어지원(R&D),0.0,과학기술연구개발,0.0,7466000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,디지털연구혁신선도기관육성(R&D),0.0,과학기술연구개발,0.0,2250000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,무인이동체미래선도핵심기술개발(R&D),0.0,과학기술연구개발,0.0,3600000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,무인이동체원천기술개발(R&D),0.0,과학기술연구개발,0.0,25620000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,미래국방혁신기술개발(R&D),0.0,과학기술연구개발,0.0,2422000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,민군기술협력(R&D),0.0,과학기술연구개발,0.0,2926000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,불법드론 지능형 대응기술개발(드론캅 및 라이브포렌식 기반)(R&D),0.0,과학기술연구개발,0.0,4128000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,스마트팜 다부처 패키지 혁신기술개발(R&D),0.0,과학기술연구개발,0.0,10070000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,전통문화혁신성장융합연구(R&D),0.0,과학기술연구개발,0.0,2700000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,혁신성장동력프로젝트(R&D)(과기정통부),0.0,과학기술연구개발,0.0,6346000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,휴먼플러스융합연구개발챌린지사업(R&D),0.0,과학기술연구개발,0.0,4680000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,Net-zero 대응 미세먼지저감 기술개발(R&D),0.0,과학기술연구개발,0.0,2000000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,경호(보안검색)대응기술개발(R&D),0.0,과학기술연구개발,0.0,1000000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,공공기반 재활운동 빅데이터 플랫폼 기술개발(R&D),0.0,과학기술연구개발,0.0,5000000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,공공수요 기반 혁신제품 개발·실증(R&D),0.0,과학기술연구개발,0.0,9700000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,관세행정 현장 맞춤형 기술개발(R&D)(과기정통부),0.0,과학기술연구개발,0.0,4584000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,국민공감·국민참여 R&SD 선도사업(R&D),0.0,과학기술연구개발,0.0,4400000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,동북아-지역연계초미세먼지대응기술개발(R&D),0.0,과학기술연구개발,0.0,9600000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,미래치안도전기술개발(R&D),0.0,과학기술연구개발,0.0,1000000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,실종아동등신원확인을위한복합인지기술개발(R&D)(과기정통부),0.0,과학기술연구개발,0.0,1900000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,에너지환경통합형학교미세먼지관리기술개발(R&D),0.0,과학기술연구개발,0.0,4200000.0,0.0,0.0,0.0,0.0
,사회문제해결연구,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D),0.0,과학기술연구개발,0.0,6920000.0,0.0,0.0,0.0,0.0
,재난재해대응기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,고기능성 소화탄 및 무인 능동진압 기술개발사업(R&D),0.0,과학기술연구개발,0.0,2000000.0,0.0,0.0,0.0,0.0
,재난재해대응기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,국민생활안전긴급대응연구(R&D),0.0,과학기술연구개발,0.0,4125000.0,0.0,0.0,0.0,0.0
,재난재해대응기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,실시간해저재해감시기술개발사업(R&D),0.0,과학기술연구개발,0.0,4000000.0,0.0,0.0,0.0,0.0
,재난재해대응기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,사회문제해결,재난안전플랫폼기술개발(R&D),0.0,과학기술연구개발,0.0,2500000.0,0.0,0.0,0.0,0.0
,과학기술 기획평가,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,연구개발기획평가,과학기술일자리진흥원 기획평가관리비(R&D),0.0,과학기술연구개발,0.0,5083000.0,0.0,0.0,0.0,0.0
,과학기술 기획평가,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,연구개발기획평가,한국연구재단 기획평가관리비(일반)(R&D),0.0,과학기술연구개발,0.0,51115000.0,0.0,0.0,0.0,0.0
,우주발사체개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,소형발사체개발역량지원(R&D),0.0,과학기술연구개발,0.0,5700000.0,0.0,0.0,0.0,0.0
,우주발사체개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,차세대발사체개발(R&D),0.0,과학기술연구개발,0.0,29000000.0,0.0,0.0,0.0,0.0
,우주발사체개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,한국형발사체고도화사업(R&D),0.0,과학기술연구개발,0.0,92951000.0,0.0,0.0,0.0,0.0
,우주핵심기술개발사업,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,국가위성 운영 및 검보정 인프라 고도화(R&D),0.0,과학기술연구개발,0.0,11435000.0,0.0,0.0,0.0,0.0
,우주핵심기술개발사업,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,스페이스챌린지(R&D),0.0,과학기술연구개발,0.0,13800000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,다목적실용위성7호성능개량사업(R&D),0.0,과학기술연구개발,0.0,7000000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,다목적실용위성개발(R&D),0.0,과학기술연구개발,0.0,37458000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,스페이스파이오니어사업(R&D),0.0,과학기술연구개발,0.0,32909000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,우주개발기반조성 및 성과확산사업(R&D),0.0,과학기술연구개발,0.0,9400000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,우주국제협력기반조성(R&D),0.0,과학기술연구개발,0.0,885000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,우주위험대응체계구축(R&D),0.0,과학기술연구개발,0.0,1000000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,위성정보빅데이터활용지원체계개발(R&D),0.0,과학기술연구개발,0.0,8470000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,정지궤도공공복합통신위성개발(R&D),0.0,과학기술연구개발,0.0,41610000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,차세대중형위성개발(R&D),0.0,과학기술연구개발,0.0,31420000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,초소형위성군집시스템개발(R&D),0.0,과학기술연구개발,0.0,17696000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,초소형위성체계개발사업(R&D),0.0,과학기술연구개발,0.0,12793000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,한국형위성항법시스템개발(R&D),0.0,과학기술연구개발,0.0,67503000.0,0.0,0.0,0.0,0.0
,인공위성개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,한미민간달착륙선탑재체공동연구사업(R&D),0.0,과학기술연구개발,0.0,2800000.0,0.0,0.0,0.0,0.0
,한국과학우주청소년단지원,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,우주개발진흥,한국과학우주청소년단지원,0.0,과학기술연구개발,0.0,1030000.0,0.0,0.0,0.0,0.0
,방사선이용기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,원자력 진흥,데이터과학기반 차세대 비파괴검사기술개발(R&D),0.0,과학기술연구개발,0.0,3000000.0,0.0,0.0,0.0,0.0
,방사선이용기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,원자력 진흥,방사선 연구기반 확충(R&D),0.0,과학기술연구개발,0.0,7250000.0,0.0,0.0,0.0,0.0
,방사선이용기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,원자력 진흥,방사선 이용 미래혁신 기반 기술연구(R&D),0.0,과학기술연구개발,0.0,3900000.0,0.0,0.0,0.0,0.0
,방사선이용기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,원자력 진흥,방사선 이용 폐플라스틱 저감기술개발(R&D),0.0,과학기술연구개발,0.0,2000000.0,0.0,0.0,0.0,0.0
,방사선이용기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,원자력 진흥,방사선 이용 희귀난치질환 대응 핵심기술개발(R&D),0.0,과학기술연구개발,0.0,2181000.0,0.0,0.0,0.0,0.0
,방사선이용기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,원자력 진흥,방사선기기 품질관리 및 검정 체계 고도화(R&D),0.0,과학기술연구개발,0.0,1500000.0,0.0,0.0,0.0,0.0
