TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,DT,PRD_SE,C1,C1_NM,C1_NM_ENG,LST_CHN_DE
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,33499,M,28710,강화군,Ganghwa-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,33567,M,28710,강화군,Ganghwa-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,18725,M,28720,옹진군,Ongjin-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,10105,M,28720,옹진군,Ongjin-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,8620,M,28720,옹진군,Ongjin-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1456308,M,29,광주광역시,Gwangju,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,722450,M,29,광주광역시,Gwangju,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,733858,M,29,광주광역시,Gwangju,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,102841,M,29110,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,51462,M,29110,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,51379,M,29110,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,303726,M,29140,서구,Seo-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,149477,M,29140,서구,Seo-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,154249,M,29140,서구,Seo-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,217346,M,29155,남구,Nam-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,105803,M,29155,남구,Nam-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,111543,M,29155,남구,Nam-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,467867,M,29170,북구,Buk-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,232703,M,29170,북구,Buk-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,235164,M,29170,북구,Buk-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,364528,M,29200,광산구,Gwangsan-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,183005,M,29200,광산구,Gwangsan-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,181523,M,29200,광산구,Gwangsan-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1504617,M,30,대전광역시,Daejeon,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,754111,M,30,대전광역시,Daejeon,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,750506,M,30,대전광역시,Daejeon,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,248825,M,30110,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,126390,M,30110,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,122435,M,30110,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,265898,M,30140,중구,Jung-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,132782,M,30140,중구,Jung-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,133116,M,30140,중구,Jung-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,499876,M,30170,서구,Seo-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,246931,M,30170,서구,Seo-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,252945,M,30170,서구,Seo-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,282590,M,30200,유성구,Yuseong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,142566,M,30200,유성구,Yuseong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,140024,M,30200,유성구,Yuseong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,207428,M,30230,대덕구,Daedeok-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,105442,M,30230,대덕구,Daedeok-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,101986,M,30230,대덕구,Daedeok-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1127337,M,31,울산광역시,Ulsan,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,579518,M,31,울산광역시,Ulsan,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,547819,M,31,울산광역시,Ulsan,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,233025,M,31110,중구,Jung-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,119331,M,31110,중구,Jung-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,113694,M,31110,중구,Jung-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,344023,M,31140,남구,Nam-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,175348,M,31140,남구,Nam-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,168675,M,31140,남구,Nam-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,170341,M,31170,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,89186,M,31170,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,81155,M,31170,동구,Dong-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,178600,M,31200,북구,Buk-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,92137,M,31200,북구,Buk-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,86463,M,31200,북구,Buk-gu,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,201348,M,31710,울주군,Ulju-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,103516,M,31710,울주군,Ulju-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,97832,M,31710,울주군,Ulju-gun,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,11801232,M,41,경기도,Gyeonggi-do,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,5949477,M,41,경기도,Gyeonggi-do,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,5851755,M,41,경기도,Gyeonggi-do,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1077248,M,41110,수원시,Suwon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,542996,M,41110,수원시,Suwon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,534252,M,41110,수원시,Suwon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,981269,M,41130,성남시,Seongnam-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,489727,M,41130,성남시,Seongnam-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,491542,M,41130,성남시,Seongnam-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,431627,M,41150,의정부시,Uijeongbu-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,213756,M,41150,의정부시,Uijeongbu-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,217871,M,41150,의정부시,Uijeongbu-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,621449,M,41170,안양시,Anyang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,310274,M,41170,안양시,Anyang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,311175,M,41170,안양시,Anyang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,874579,M,41190,부천시,Bucheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,439249,M,41190,부천시,Bucheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,435330,M,41190,부천시,Bucheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,347113,M,41210,광명시,Gwangmyeong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,172624,M,41210,광명시,Gwangmyeong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,174489,M,41210,광명시,Gwangmyeong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,419660,M,41220,평택시,Pyeongtaek-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,212676,M,41220,평택시,Pyeongtaek-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,206984,M,41220,평택시,Pyeongtaek-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,95677,M,41250,동두천시,Dongducheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,47780,M,41250,동두천시,Dongducheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,47897,M,41250,동두천시,Dongducheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,715252,M,41270,안산시,Ansan-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,366991,M,41270,안산시,Ansan-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,348261,M,41270,안산시,Ansan-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,950815,M,41280,고양시,Goyang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,469910,M,41280,고양시,Goyang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,480905,M,41280,고양시,Goyang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,72297,M,41290,과천시,Gwacheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,35410,M,41290,과천시,Gwacheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,36887,M,41290,과천시,Gwacheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,196369,M,41310,구리시,Guri-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,97926,M,41310,구리시,Guri-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,98443,M,41310,구리시,Guri-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,565151,M,41360,남양주시,Namyangju-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,283444,M,41360,남양주시,Namyangju-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,281707,M,41360,남양주시,Namyangju-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,183327,M,41370,오산시,Osan-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,93490,M,41370,오산시,Osan-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,89837,M,41370,오산시,Osan-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,403166,M,41390,시흥시,Siheung-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,211166,M,41390,시흥시,Siheung-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,192000,M,41390,시흥시,Siheung-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,288150,M,41410,군포시,Gunpo-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,143796,M,41410,군포시,Gunpo-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,144354,M,41410,군포시,Gunpo-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,147619,M,41430,의왕시,Uiwang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,74248,M,41430,의왕시,Uiwang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,73371,M,41430,의왕시,Uiwang-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,150420,M,41450,하남시,Hanam-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,76977,M,41450,하남시,Hanam-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,73443,M,41450,하남시,Hanam-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,878540,M,41460,용인시,Yongin-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,437321,M,41460,용인시,Yongin-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,441219,M,41460,용인시,Yongin-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,358378,M,41480,파주시,Paju-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,182955,M,41480,파주시,Paju-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,175423,M,41480,파주시,Paju-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,202747,M,41500,이천시,Icheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,102756,M,41500,이천시,Icheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,99991,M,41500,이천시,Icheon-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,178418,M,41550,안성시,Anseong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,90966,M,41550,안성시,Anseong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,87452,M,41550,안성시,Anseong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,239941,M,41570,김포시,Gimpo-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,121832,M,41570,김포시,Gimpo-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,118109,M,41570,김포시,Gimpo-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,507180,M,41590,화성시,Hwaseong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,261491,M,41590,화성시,Hwaseong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,245689,M,41590,화성시,Hwaseong-si,
주민등록인구(시도/시/군/구),201101,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,250244,M,41610,광주시,Gwangju-si,
