계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,김해대동첨단산단진입도로,산업단지,816000.0,4762000.0,4762000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,김해사이언스산단진입도로,산업단지,5089000.0,2035000.0,2035000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,김해이지산단진입도로,산업단지,5000000.0,6836000.0,6836000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,남공주산단진입도로,산업단지,1608000.0,1500000.0,1500000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,남구도시첨단산단진입도로,산업단지,8840000.0,8354000.0,8354000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,남원산단진입도로,산업단지,1242000.0,0.0,0.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,남청주현도산단진입도로,산업단지,0.0,0.0,0.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,내포신도시첨단산단진입도로,산업단지,4400000.0,5370000.0,5370000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,대전평촌산단진입도로,산업단지,4400000.0,5500000.0,5500000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,대전하소산단진입도로,산업단지,10329000.0,2396000.0,2396000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,동두천국가산단진입도로,산업단지,1500000.0,3000000.0,3000000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,묘도산단진입도로,산업단지,1257000.0,2410000.0,2410000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,미포국가산단진입도로(주전-어물동),산업단지,0.0,0.0,0.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,밀양나노국가산단진입도로,산업단지,1200000.0,4971000.0,4971000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,보령웅천산단진입도로,산업단지,0.0,220000.0,220000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,빛그린국가산단진입도로,산업단지,7736000.0,13967000.0,13967000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,빛그린산단광주방면진입도로,산업단지,1900000.0,1000000.0,0.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,사천항공국가산단진입도로,산업단지,182000.0,1620000.0,1320000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,서산도시형산단진입도로,산업단지,2772000.0,2850000.0,2850000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,아산음봉복합산단진입도로,산업단지,156000.0,1540000.0,1540000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,아산탕정산단진입도로,산업단지,3400000.0,3868000.0,3868000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,양산덕계월라산단진입도로,산업단지,1485000.0,1386000.0,1386000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,여수율촌제2산단진입도로,산업단지,5300000.0,5513000.0,5513000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,오송제2생명산단진입도로,산업단지,14600000.0,10821000.0,10821000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,오창테크노산단진입도로,산업단지,6300000.0,6264000.0,6264000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,옥산국사산단진입도로,산업단지,4020000.0,4091000.0,4091000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,옥천제2의료기기산단진입도로,산업단지,1269000.0,1020000.0,1020000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,완주테크노(2단계)산단진입도로,산업단지,1247000.0,713000.0,713000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,울산모바일테크노산단진입도로,산업단지,2364000.0,1264000.0,1264000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,울산에네저융합산단진입도로,산업단지,2957000.0,2920000.0,2920000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,원주부론산단진입도로,산업단지,5886000.0,1000000.0,1000000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,음성맹동인곡산단진입도로,산업단지,0.0,790000.0,790000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,익산국가식품산단진입도로,산업단지,13618000.0,0.0,0.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,익산산단진입도로,산업단지,0.0,2000000.0,2000000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,장항생태국가산단진입도로,산업단지,9213000.0,0.0,0.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,장현도시첨단산단진입도로,산업단지,4000000.0,3170000.0,3170000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,전주탄소산단진입도로,산업단지,500000.0,3600000.0,3600000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,제천제3산단진입도로,산업단지,512000.0,4418000.0,3918000.0
