당년도순원가,당년도수익,당년도총원가,구분,회계연도,전년도순원가,전년도수익,전년도총원가,소관명
11857177326.0,0.0,0.0,(11)지급임차료,2022,10483239113.0,0.0,0.0,행정안전부
205868984.0,0.0,0.0,(10)교육훈련비,2022,173364820.0,0.0,0.0,행정안전부
62945681741.0,0.0,62945681741.0,8.정부혁신조직,2022,61111785845.0,0.0,61111785845.0,행정안전부
834251742081.0,0.0,834251742081.0,9.전자정부,2022,728321534349.0,0.0,728321534349.0,행정안전부
15770930539.0,0.0,15770930539.0,10.정부의전,2022,11606823790.0,0.0,11606823790.0,행정안전부
234211298162.0,0.0,234211298162.0,11.청사관리,2022,541149869066.0,0.0,541149869066.0,행정안전부
50387820045.0,0.0,50387820045.0,12.기록물관리,2022,148792883024.0,0.0,148792883024.0,행정안전부
133567272423.0,0.0,133567272423.0,13.민주화지원및과거사정리,2022,83082726846.0,0.0,83082726846.0,행정안전부
61054970331.0,0.0,61054970331.0,14.과학수사,2022,103676110230.0,0.0,103676110230.0,행정안전부
726672738641.0,0.0,726672738641.0,15.안전관리,2022,625616815623.0,0.0,625616815623.0,행정안전부
691716709906.0,0.0,691716709906.0,16.재난관리,2022,897933612531.0,0.0,897933612531.0,행정안전부
106135197238.0,0.0,106135197238.0,17.재난안전기술개발,2022,100410279298.0,0.0,100410279298.0,행정안전부
175830617284.0,0.0,175830617284.0,18.재난안전정보화,2022,174853313119.0,0.0,174853313119.0,행정안전부
268490643084.0,-3808882040.0,272299525124.0,19.일자리지원,2022,720558349157.0,-4093236940.0,724651586097.0,행정안전부
213661208130.0,-1957791870.0,215619000000.0,20.지방도구조개선,2022,280932175800.0,-2204824200.0,283137000000.0,행정안전부
424335388202.0,0.0,0.0,관리운영비,2022,417605917632.0,0.0,0.0,행정안전부
300820666403.0,0.0,0.0,1.인건비,2022,297082582712.0,0.0,0.0,행정안전부
123514721799.0,0.0,0.0,2.경비,2022,120523334920.0,0.0,0.0,행정안전부
67994457810.0,0.0,0.0,(1)복리후생비,2022,61524640930.0,0.0,0.0,행정안전부
5023968298.0,0.0,0.0,(2)소모품비,2022,4926840582.0,0.0,0.0,행정안전부
944609820.0,0.0,0.0,(3)인쇄비,2022,988324240.0,0.0,0.0,행정안전부
769005050.0,0.0,0.0,(4)광고선전비,2022,733195510.0,0.0,0.0,행정안전부
2115857603.0,0.0,0.0,(5)지급수수료,2022,1986740076.0,0.0,0.0,행정안전부
2011383680.0,0.0,0.0,(6)세금과공과,2022,2353856828.0,0.0,0.0,행정안전부
3630001017.0,0.0,0.0,(7)수도광열비,2022,3777404427.0,0.0,0.0,행정안전부
62637409.0,0.0,0.0,(8)지급보험료,2022,67095506.0,0.0,0.0,행정안전부
135784950.0,0.0,0.0,(9)피복비와급량비,2022,164173820.0,0.0,0.0,행정안전부
12391069502774.0,0.0,0.0,재정운영결과,2022,7485035440187.0,0.0,0.0,환경부
255781724980.0,0.0,0.0,(1)복리후생비,2022,221529651360.0,0.0,0.0,대법원
18817592.0,0.0,0.0,3.소모품비,2022,33022792.0,0.0,0.0,인사혁신처
312020910.0,0.0,0.0,2.복리후생비,2022,298420140.0,0.0,0.0,인사혁신처
3221253714.0,0.0,0.0,1.인건비,2022,3026416887.0,0.0,0.0,인사혁신처
32817573081.0,0.0,0.0,비배분비용,2022,31260273818.0,0.0,0.0,인사혁신처
38300050.0,0.0,0.0,(23)기타비용,2022,2390961.0,0.0,0.0,인사혁신처
579222100.0,0.0,0.0,(22)연구개발비,2022,529203240.0,0.0,0.0,인사혁신처
532478.0,0.0,0.0,(21)자산처분손실,2022,285549.0,0.0,0.0,인사혁신처
0.0,0.0,0.0,(20)평가손실,2022,53480363473.0,0.0,0.0,인사혁신처
6261123.0,0.0,0.0,(19)이자비용,2022,9701051.0,0.0,0.0,인사혁신처
6536296783.0,0.0,0.0,(18)감가상각비,2022,7189925249.0,0.0,0.0,인사혁신처
3350000.0,0.0,0.0,(17)보전비,2022,9601320.0,0.0,0.0,인사혁신처
3501602534.0,0.0,0.0,(16)외주용역비,2022,2035456640.0,0.0,0.0,인사혁신처
1359256659.0,0.0,0.0,(15)업무추진비,2022,1325363470.0,0.0,0.0,인사혁신처
485657344.0,0.0,0.0,(14)여비교통비,2022,373608978.0,0.0,0.0,인사혁신처
147531740.0,0.0,0.0,(13)수선유지비,2022,169141146.0,0.0,0.0,인사혁신처
60394969.0,0.0,0.0,(12)유류비,2022,35590050.0,0.0,0.0,인사혁신처
1618582626.0,0.0,0.0,(11)지급임차료,2022,1680883044.0,0.0,0.0,인사혁신처
409689962.0,0.0,0.0,(10)교육훈련비,2022,394855285.0,0.0,0.0,인사혁신처
15130880.0,0.0,0.0,4.인쇄비,2022,15595000.0,0.0,0.0,인사혁신처
3493725253.0,0.0,0.0,5.지급수수료,2022,4764692423.0,0.0,0.0,인사혁신처
-139854577801.0,-287990116140.0,148135538339.0,프로그램순원가,2022,-166035211370.0,-295548405310.0,129513193940.0,조달청
33567919918500.0,0.0,0.0,재정운영결과,2022,32250447421931.0,0.0,0.0,인사혁신처
2979452580950.0,0.0,0.0,1.기타재원조달및이전,2022,2187807865340.0,0.0,0.0,인사혁신처
2979452580950.0,0.0,0.0,비교환수익 등,2022,2187807865340.0,0.0,0.0,인사혁신처
36547372499450.0,0.0,0.0,재정운영순원가,2022,34438255287271.0,0.0,0.0,인사혁신처
18348842364.0,0.0,0.0,4.기타수익,2022,85234974832.0,0.0,0.0,인사혁신처
171616202670.0,0.0,0.0,3.자산처분이익,2022,378563096385.0,0.0,0.0,인사혁신처
319791886989.0,0.0,0.0,2.이자수익,2022,250158677879.0,0.0,0.0,인사혁신처
1354395177.0,0.0,0.0,1.재화및용역제공수익,2022,1571268179.0,0.0,0.0,인사혁신처
511111327200.0,0.0,0.0,비배분수익,2022,715528017275.0,0.0,0.0,인사혁신처
23879647456.0,0.0,0.0,13.자산처분손실,2022,17781631782.0,0.0,0.0,인사혁신처
874854792.0,0.0,0.0,12.자산감액손실,2022,4471830915.0,0.0,0.0,인사혁신처
51170550.0,0.0,0.0,11.대손상각비,2022,0.0,0.0,0.0,인사혁신처
0.0,0.0,0.0,10.보전비,2022,58694863.0,0.0,0.0,인사혁신처
308327935.0,0.0,0.0,9.외주용역비,2022,273476070.0,0.0,0.0,인사혁신처
73885557.0,0.0,0.0,8.업무추진비,2022,69396122.0,0.0,0.0,인사혁신처
54682504.0,0.0,0.0,7.여비교통비,2022,7354654.0,0.0,0.0,인사혁신처
514055938.0,0.0,0.0,6.세금과공과,2022,459742170.0,0.0,0.0,인사혁신처
15601570.0,0.0,0.0,(9)피복비와급량비,2022,13344040.0,0.0,0.0,인사혁신처
34797917.0,0.0,0.0,(8)지급보험료,2022,38010454.0,0.0,0.0,인사혁신처
1109638130.0,0.0,0.0,(7)수도광열비,2022,797953596.0,0.0,0.0,인사혁신처
154345477930.0,0.0,0.0,재정운영순원가,2022,155966791489.0,0.0,0.0,원자력안전위원회
2699378770.0,0.0,0.0,2.기타수익,2022,1372111280.0,0.0,0.0,원자력안전위원회
156537500.0,0.0,0.0,1.재화및용역제공수익,2022,0.0,0.0,0.0,원자력안전위원회
2855916270.0,0.0,0.0,비배분수익,2022,1372111280.0,0.0,0.0,원자력안전위원회
78323650.0,0.0,0.0,1.대손상각비,2022,0.0,0.0,0.0,원자력안전위원회
78323650.0,0.0,0.0,비배분비용,2022,0.0,0.0,0.0,원자력안전위원회
615155870.0,0.0,0.0,(17)연구개발비,2022,192328280.0,0.0,0.0,원자력안전위원회
305683847.0,0.0,0.0,(16)감가상각비,2022,319507359.0,0.0,0.0,원자력안전위원회
1144249200.0,0.0,0.0,(15)외주용역비,2022,1050286150.0,0.0,0.0,원자력안전위원회
578309789.0,0.0,0.0,(14)업무추진비,2022,567834153.0,0.0,0.0,원자력안전위원회
327998466.0,0.0,0.0,(13)여비교통비,2022,174813979.0,0.0,0.0,원자력안전위원회
7292420.0,0.0,0.0,(12)수선유지비,2022,990623700.0,0.0,0.0,원자력안전위원회
19849458.0,0.0,0.0,(11)유류비,2022,19660012.0,0.0,0.0,원자력안전위원회
1926448140.0,0.0,0.0,(10)지급임차료,2022,1421550313.0,0.0,0.0,원자력안전위원회
25976030.0,0.0,0.0,(9)교육훈련비,2022,29052420.0,0.0,0.0,원자력안전위원회
12267400.0,0.0,0.0,(8)피복비와급량비,2022,11992300.0,0.0,0.0,원자력안전위원회
2148555.0,0.0,0.0,(7)지급보험료,2022,1750019.0,0.0,0.0,원자력안전위원회
14251220.0,0.0,0.0,(6)수도광열비,2022,12018040.0,0.0,0.0,원자력안전위원회
154345477930.0,0.0,0.0,재정운영결과,2022,155966791489.0,0.0,0.0,원자력안전위원회
36936807220321.0,-16800165384223.0,53736972604544.0,프로그램순원가,2022,34979717648601.0,-16044915259309.0,51024632907910.0,인사혁신처
345210393.0,0.0,0.0,(6)세금과공과,2022,566948179.0,0.0,0.0,인사혁신처
1299515795.0,0.0,0.0,(5)지급수수료,2022,1337528931.0,0.0,0.0,인사혁신처
105395050.0,0.0,0.0,(4)광고선전비,2022,109880000.0,0.0,0.0,인사혁신처
345701640.0,0.0,0.0,(3)인쇄비,2022,525994190.0,0.0,0.0,인사혁신처
1689738332.0,0.0,0.0,(2)소모품비,2022,1711467647.0,0.0,0.0,인사혁신처
3138140810.0,0.0,0.0,(1)복리후생비,2022,3233515355.0,0.0,0.0,인사혁신처
22830418005.0,0.0,0.0,2.경비,2022,75571011848.0,0.0,0.0,인사혁신처
66028615243.0,0.0,0.0,1.인건비,2022,67234370279.0,0.0,0.0,인사혁신처
88859033248.0,0.0,0.0,관리운영비,2022,142805382127.0,0.0,0.0,인사혁신처
0.0,0.0,0.0,9.주택·시설운영및고객지원,2022,-22640470264.0,-259463044350.0,236822574086.0,인사혁신처
-31366119920.0,-250940092600.0,219573972680.0,8.공무원복지서비스운영,2022,-72747620763.0,-113400375903.0,40652755140.0,인사혁신처
36855872419212.0,-16545257068623.0,53401129487835.0,7.공무원연금급여지급,2022,34965390410807.0,-15668652763936.0,50634043174743.0,인사혁신처
12710337203.0,-1748920990.0,14459258193.0,6.국가인재원교육운영,2022,12075004421.0,-1427075120.0,13502079541.0,인사혁신처
7524332495.0,0.0,7524332495.0,5.공무원후생복지,2022,0.0,0.0,0.0,인사혁신처
28421935511.0,0.0,28421935511.0,4.인사혁신확산,2022,0.0,0.0,0.0,인사혁신처
3754694322.0,0.0,3754694322.0,3.공직신뢰구현,2022,0.0,0.0,0.0,인사혁신처
42162748035.0,0.0,42162748035.0,2.인재개발,2022,0.0,0.0,0.0,인사혁신처
17726873463.0,-2219302010.0,19946175473.0,1.인재채용,2022,97640324400.0,-1972000000.0,99612324400.0,인사혁신처
45666425361.0,-6177409250.0,51843834611.0,1.전자조달 및 국유재산 관리,2022,43164109756.0,-5987882760.0,49151992516.0,조달청
-185521003162.0,-281812706890.0,96291703728.0,2.조달사업 운영,2022,-209199321126.0,-289560522550.0,80361201424.0,조달청
1983221807.0,0.0,0.0,(4)광고선전비,2022,2005063180.0,0.0,0.0,중소벤처기업부
1028336222.0,0.0,0.0,(3)인쇄비,2022,1243414129.0,0.0,0.0,중소벤처기업부
4265629568.0,0.0,0.0,(2)소모품비,2022,5302170454.0,0.0,0.0,중소벤처기업부
32310583308.0,0.0,0.0,(1)복리후생비,2022,27491215949.0,0.0,0.0,중소벤처기업부
126750105350.0,0.0,0.0,2.경비,2022,156788869327.0,0.0,0.0,중소벤처기업부
192927725401.0,0.0,0.0,1.인건비,2022,184597339463.0,0.0,0.0,중소벤처기업부
319677830751.0,0.0,0.0,관리운영비,2022,341386208790.0,0.0,0.0,중소벤처기업부
437303437673.0,-5116158592.0,442419596265.0,12.중소기업인력지원,2022,468569675202.0,-1970454620.0,470540129822.0,중소벤처기업부
148670500878.0,-201835936.0,148872336814.0,11.중소기업육성지원,2022,135789441118.0,-256225700.0,136045666818.0,중소벤처기업부
1442971746800.0,0.0,1442971746800.0,10.동반성장지원,2022,41183876960.0,0.0,41183876960.0,중소벤처기업부
42778110510976.0,-301681974431.0,43079792485407.0,9.소상공인·전통시장지원,2022,17189576253356.0,-177189773926.0,17366766027282.0,중소벤처기업부
350898421383.0,-10795048850.0,361693470233.0,8.지역중소기업육성,2022,397760861054.0,-11976517910.0,409737378964.0,중소벤처기업부
1910440828289.0,-1356483322.0,1911797311611.0,7.중소기업기술개발지원,2022,1908517713091.0,-3628537596.0,1912146250687.0,중소벤처기업부
1097225653665.0,-379687891057.0,1476913544722.0,6.중소기업성장안정지원,2022,626798909122.0,-283198105030.0,909997014152.0,중소벤처기업부
56219094321.0,-916519462.0,57135613783.0,5.벤처기업활성화지원,2022,226542282038.0,-1515091409.0,228057373447.0,중소벤처기업부
1252388826513.0,-326544834763.0,1578933661276.0,4.창업환경조성,2022,1246057058708.0,-249594651187.0,1495651709895.0,중소벤처기업부
258651345828.0,-419875337155.0,678526682983.0,3.기술금융지원,2022,189191527039.0,-502442973704.0,691634500743.0,중소벤처기업부
1580672530.0,-42327470.0,1623000000.0,2.중소기업행정지원,2022,1492088780.0,-35911220.0,1528000000.0,중소벤처기업부
6285784766.0,0.0,0.0,(5)지급수수료,2022,6699864451.0,0.0,0.0,중소벤처기업부
4402283308.0,0.0,0.0,(6)세금과공과,2022,4063353435.0,0.0,0.0,중소벤처기업부
0.0,0.0,0.0,1.재화및용역제공원가,2022,476021508.0,0.0,0.0,중소벤처기업부
443484769111.0,0.0,0.0,비배분비용,2022,274657303215.0,0.0,0.0,중소벤처기업부
171435404.0,0.0,0.0,(22)기타비용,2022,225851683.0,0.0,0.0,중소벤처기업부
1388530040.0,0.0,0.0,(21)연구개발비,2022,373155272.0,0.0,0.0,중소벤처기업부
4840000000.0,0.0,0.0,(20)국립학교운영비,2022,4461000000.0,0.0,0.0,중소벤처기업부
0.0,0.0,0.0,(19)평가손실,2022,44345762959.0,0.0,0.0,중소벤처기업부
23374942988.0,0.0,0.0,(18)감가상각비,2022,18022620074.0,0.0,0.0,중소벤처기업부
7571000000.0,0.0,0.0,(17)출연비,2022,7117000000.0,0.0,0.0,중소벤처기업부
19802883509.0,0.0,0.0,(16)외주용역비,2022,17595579211.0,0.0,0.0,중소벤처기업부
3402271258.0,0.0,0.0,(15)업무추진비,2022,3858388030.0,0.0,0.0,중소벤처기업부
3410994746.0,0.0,0.0,(14)여비교통비,2022,3017926553.0,0.0,0.0,중소벤처기업부
740064292.0,0.0,0.0,(13)수선유지비,2022,1492653000.0,0.0,0.0,중소벤처기업부
102008934.0,0.0,0.0,(12)유류비,2022,93305217.0,0.0,0.0,중소벤처기업부
7630363081.0,0.0,0.0,(11)지급임차료,2022,6014505853.0,0.0,0.0,중소벤처기업부
2130406906.0,0.0,0.0,(10)교육훈련비,2022,1721214810.0,0.0,0.0,중소벤처기업부
37387890.0,0.0,0.0,(9)피복비와급량비,2022,34163520.0,0.0,0.0,중소벤처기업부
132783321.0,0.0,0.0,(8)지급보험료,2022,160208508.0,0.0,0.0,중소벤처기업부
1739194002.0,0.0,0.0,(7)수도광열비,2022,1450453039.0,0.0,0.0,중소벤처기업부
241979478073.0,-2467154236.0,244446632309.0,1.중소기업수출촉진지원,2022,257008139251.0,-1269231147.0,258277370398.0,중소벤처기업부
49976440516929.0,-1448685565274.0,51425126082203.0,프로그램순원가,2022,22688487825719.0,-1233077473449.0,23921565299168.0,중소벤처기업부
-93057856120.0,0.0,0.0,재정운영결과,2022,-111507741800.0,0.0,0.0,조달청
583270460.0,0.0,0.0,(15)업무추진비,2022,597584040.0,0.0,0.0,조달청
292814342.0,0.0,0.0,(14)여비교통비,2022,176395395.0,0.0,0.0,조달청
454525558.0,0.0,0.0,(13)수선유지비,2022,513575227.0,0.0,0.0,조달청
16922826.0,0.0,0.0,(12)유류비,2022,13554681.0,0.0,0.0,조달청
190208329.0,0.0,0.0,(11)지급임차료,2022,162908245.0,0.0,0.0,조달청
81416314.0,0.0,0.0,(10)교육훈련비,2022,71555072.0,0.0,0.0,조달청
31406998.0,0.0,0.0,(9)피복비와급량비,2022,26152469.0,0.0,0.0,조달청
39602952.0,0.0,0.0,(8)지급보험료,2022,41187403.0,0.0,0.0,조달청
316078549.0,0.0,0.0,(7)수도광열비,2022,289347677.0,0.0,0.0,조달청
121775859.0,0.0,0.0,(6)세금과공과,2022,117339801.0,0.0,0.0,조달청
163747440.0,0.0,0.0,(5)지급수수료,2022,182711201.0,0.0,0.0,조달청
177674678.0,0.0,0.0,(4)광고선전비,2022,193218576.0,0.0,0.0,조달청
89150224.0,0.0,0.0,(3)인쇄비,2022,86287517.0,0.0,0.0,조달청
766705345.0,0.0,0.0,(2)소모품비,2022,853897969.0,0.0,0.0,조달청
4197751014.0,0.0,0.0,(1)복리후생비,2022,3850704694.0,0.0,0.0,조달청
12598856591.0,0.0,0.0,2.경비,2022,11824441158.0,0.0,0.0,조달청
27762935229.0,0.0,0.0,1.인건비,2022,26549105493.0,0.0,0.0,조달청
40361791820.0,0.0,0.0,관리운영비,2022,38373546651.0,0.0,0.0,조달청
352156713.0,0.0,0.0,(16)외주용역비,2022,262362272.0,0.0,0.0,조달청
127186527.0,0.0,0.0,(17)보전비,2022,43768485.0,0.0,0.0,조달청
-62357172262.0,0.0,0.0,2.기타재원조달및이전,2022,-70613436551.0,0.0,0.0,조달청
2884266450.0,0.0,0.0,1.제재금수익,2022,2053809820.0,0.0,0.0,조달청
-59472905812.0,0.0,0.0,비교환수익 등,2022,-68559626731.0,0.0,0.0,조달청
-152530761932.0,0.0,0.0,재정운영순원가,2022,-180067368531.0,0.0,0.0,조달청
49878227424.0,0.0,0.0,4.기타수익,2022,28375768899.0,0.0,0.0,조달청
3598990.0,0.0,0.0,3.자산처분이익,2022,32216449958.0,0.0,0.0,조달청
89110082.0,0.0,0.0,2.이자수익,2022,255588258.0,0.0,0.0,조달청
3100979944.0,0.0,0.0,1.재화및용역제공수익,2022,2859942895.0,0.0,0.0,조달청
53071916440.0,0.0,0.0,비배분수익,2022,63707750010.0,0.0,0.0,조달청
33940489.0,0.0,0.0,3.기타비용,2022,7627392495.0,0.0,0.0,조달청
0.0,0.0,0.0,2.자산처분손실,2022,5389877.0,0.0,0.0,조달청
0.0,0.0,0.0,1.평가손실,2022,3669263826.0,0.0,0.0,조달청
33940489.0,0.0,0.0,비배분비용,2022,11302046198.0,0.0,0.0,조달청
64980.0,0.0,0.0,(22)기타비용,2022,0.0,0.0,0.0,조달청
168050451.0,0.0,0.0,(21)연구개발비,2022,161205656.0,0.0,0.0,조달청
269479960.0,0.0,0.0,(20)대손상각비,2022,61590996.0,0.0,0.0,조달청
3227560422.0,0.0,0.0,(19)감가상각비,2022,3234100993.0,0.0,0.0,조달청
931306650.0,0.0,0.0,(18)보조비,2022,884992789.0,0.0,0.0,조달청
412611170.0,0.0,0.0,(5)세금과공과,2022,423459200.0,0.0,0.0,원자력안전위원회
37565690.0,0.0,0.0,(4)지급수수료,2022,70717576.0,0.0,0.0,원자력안전위원회
6687445953.0,0.0,0.0,2.경비,2022,6311143957.0,0.0,0.0,여성가족부
23949006610.0,0.0,0.0,1.인건비,2022,22696422050.0,0.0,0.0,여성가족부
30636452563.0,0.0,0.0,관리운영비,2022,29007566007.0,0.0,0.0,여성가족부
888921235207.0,-16571504145.0,905492739352.0,5.가족정책 및 돌봄 지원,2022,741194527902.0,-95572870.0,741290100772.0,여성가족부
235881950942.0,-7922550525.0,243804501467.0,4.청소년정책및역량강화,2022,337051125952.0,-9997852547.0,347048978499.0,여성가족부
92853712314.0,-4153524660.0,97007236974.0,3.여성·아동인권보호,2022,74788745953.0,-14313856470.0,89102602423.0,여성가족부
91675734340.0,0.0,91675734340.0,2.성평등정책기반강화및여성경제활동지원,2022,91483745340.0,0.0,91483745340.0,여성가족부
17049155833.0,0.0,17049155833.0,1.여성가족청소년정책일반,2022,13708994454.0,0.0,13708994454.0,여성가족부
1326381788636.0,-28647579330.0,1355029367966.0,프로그램순원가,2022,1258227139601.0,-24407281887.0,1282634421488.0,여성가족부
618493991934.0,0.0,0.0,재정운영결과,2022,590472782034.0,0.0,0.0,식품의약품안전처
618493991934.0,0.0,0.0,재정운영순원가,2022,590472782034.0,0.0,0.0,식품의약품안전처
4325537706.0,0.0,0.0,3.기타수익,2022,3584130475.0,0.0,0.0,식품의약품안전처
244029152.0,0.0,0.0,2.자산처분이익,2022,418977009.0,0.0,0.0,식품의약품안전처
27750228526.0,0.0,0.0,1.재화및용역제공수익,2022,4687760674.0,0.0,0.0,식품의약품안전처
32319795384.0,0.0,0.0,비배분수익,2022,8690868158.0,0.0,0.0,식품의약품안전처
563655460.0,0.0,0.0,2.기타비용,2022,208010070.0,0.0,0.0,식품의약품안전처
277407710.0,0.0,0.0,1.대손상각비,2022,1221497160.0,0.0,0.0,식품의약품안전처
841063170.0,0.0,0.0,비배분비용,2022,1429507230.0,0.0,0.0,식품의약품안전처
4062597930.0,0.0,0.0,(1)복리후생비,2022,3729743840.0,0.0,0.0,여성가족부
256921573.0,0.0,0.0,(2)소모품비,2022,363699564.0,0.0,0.0,여성가족부
120447939.0,0.0,0.0,2.이자비용,2022,0.0,0.0,0.0,여성가족부
21126639.0,0.0,0.0,1.대손상각비,2022,17228719.0,0.0,0.0,여성가족부
141574578.0,0.0,0.0,비배분비용,2022,17228719.0,0.0,0.0,여성가족부
17000000.0,0.0,0.0,(17)기타비용,2022,1036100.0,0.0,0.0,여성가족부
