계정명,전년도이전발생합계금액,전년도이전발생금액중이행기한도래액,전년도이전발생금액중이행기한미도래액,채권종류명,회계명,회계연도,소관명,이행기한도래합계금액,이행기한미도래합계금액,전년도말현재액,본년도발생합계금액,본년도발생금액중이행기한도래액,본년도발생금액중이행기한미도래액,총계금액
,0,0,0,경상이전수입,우체국보험특별회계,2013,미래창조과학부,0,136600,0,136600,0,136600,136600
,0,0,0,관유물매각대,혁신도시건설특별회계,2013,미래창조과학부,0,0,0,0,0,0,0
광역발전계정,0,0,0,경상이전수입,광역지역발전특별회계,2013,미래창조과학부,0,0,0,0,0,0,0
자본계정,304431810,304431810,0,관유물매각대,우편사업특별회계,2013,미래창조과학부,304431810,1271400,0,1271400,0,1271400,305703210
자본계정,1.35486E+11,0,1.35486E+11,융자회수금,우편사업특별회계,2013,미래창조과학부,0,1.35486E+11,0,0,0,0,1.35486E+11
자본계정,800204000,0,800204000,기타수입,우편사업특별회계,2013,미래창조과학부,0,820704000,0,20500000,0,20500000,820704000
손익계정,378382720,378382720,0,재산수입,우편사업특별회계,2013,미래창조과학부,890522610,1021838390,0,1533978280,512139890,1021838390,1912361000
손익계정,623646610,623646610,0,경상이전수입,우편사업특별회계,2013,미래창조과학부,1317443120,609871560,0,1303668070,693796510,609871560,1927314680
자본계정,0,0,0,관유물매각대,우체국예금특별회계,2013,미래창조과학부,0,17000,0,17000,0,17000,17000
자본계정,89017200,89017200,0,기타수입,우체국예금특별회계,2013,미래창조과학부,89017200,367900,0,367900,0,367900,89385100
손익계정,0,0,0,재산수입,우체국예금특별회계,2013,미래창조과학부,0,0,0,0,0,0,0
손익계정,4102145530,4102145530,0,경상이전수입,우체국예금특별회계,2013,미래창조과학부,4108845830,0,0,6700300,6700300,0,4108845830
자본계정,0,0,0,재화및용역판매수입,국립중앙과학관,2013,미래창조과학부,0,0,0,0,0,0,0
자본계정,0,0,0,관유물매각대,국립중앙과학관,2013,미래창조과학부,0,0,0,0,0,0,0
손익계정,24468310,24468310,0,재산수입,국립중앙과학관,2013,미래창조과학부,28402650,31544970,0,35479310,3934340,31544970,59947620
손익계정,229431530,229431530,0,경상이전수입,국립중앙과학관,2013,미래창조과학부,229431530,0,0,0,0,0,229431530
손익계정,4581690,4581690,0,재화및용역판매수입,국립중앙과학관,2013,미래창조과학부,9853030,10530800,0,15802140,5271340,10530800,20383830
손익계정,0,0,0,재산수입,국립과천과학관,2013,미래창조과학부,50980890,51973380,0,102954270,50980890,51973380,102954270
손익계정,0,0,0,경상이전수입,국립과천과학관,2013,미래창조과학부,1011630,1795470,0,2807100,1011630,1795470,2807100
손익계정,1489700,1489700,0,재화및용역판매수입,국립과천과학관,2013,미래창조과학부,58946430,0,0,57456730,57456730,0,58946430
,1120443030,1120443030,0,재산수입,일반회계,2013,교육부,1261579250,100784870,0,241921090,141136220,100784870,1362364120
,486219520,486219520,0,경상이전수입,일반회계,2013,교육부,811133890,37073660,0,361988030,324914370,37073660,848207550
,0,0,0,재화및용역판매수입,일반회계,2013,교육부,304900,0,0,304900,304900,0,304900
,0,0,0,관유물매각대,일반회계,2013,교육부,0,0,0,0,0,0,0
,7.78966E+11,0,7.78966E+11,융자회수금,일반회계,2013,교육부,0,7.80122E+11,0,1156315000,0,1156315000,7.80122E+11
,2662880,0,2662880,기타수입,일반회계,2013,교육부,0,2662880,0,0,0,0,2662880
광역발전계정,0,0,0,재산수입,광역지역발전특별회계,2013,교육부,0,0,0,0,0,0,0
광역발전계정,3151023610,3151023610,0,경상이전수입,광역지역발전특별회계,2013,교육부,3151023610,0,0,0,0,0,3151023610
,0,0,0,재산수입,일반회계,2013,외교부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,일반회계,2013,외교부,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,일반회계,2013,외교부,0,0,0,0,0,0,0
,2408123492,893644896,1514478596,기타수입,일반회계,2013,외교부,964645438,4203942400,0,2760464346,71000542,2689463804,5168587838
,9368800,9368800,0,재산수입,일반회계,2013,안전행정부,55397690,0,0,46028890,46028890,0,55397690
,217338740,214605420,2733320,경상이전수입,일반회계,2013,안전행정부,1148574620,2991196390,0,3922432270,933969200,2988463070,4139771010
,18784580,18784580,0,재화및용역판매수입,일반회계,2013,안전행정부,392432790,1006380,0,374654590,373648210,1006380,393439170
,1.15198E+12,0,1.15198E+12,융자회수금,일반회계,2013,안전행정부,0,1.18003E+12,0,28047957000,0,28047957000,1.18003E+12
,811654000,768854000,42800000,기타수입,일반회계,2013,안전행정부,768854000,996411000,0,953611000,0,953611000,1765265000
,0,0,0,재산수입,혁신도시건설특별회계,2013,안전행정부,0,4258000,0,4258000,0,4258000,4258000
,0,0,0,관유물매각대,혁신도시건설특별회계,2013,안전행정부,0,0,0,0,0,0,0
광역발전계정,0,0,0,재산수입,광역지역발전특별회계,2013,안전행정부,0,0,0,0,0,0,0
광역발전계정,0,0,0,경상이전수입,광역지역발전특별회계,2013,안전행정부,0,0,0,0,0,0,0
,256176070,254550360,1625710,재산수입,일반회계,2013,농림축산식품부,269848190,8142600,0,21814720,15297830,6516890,277990790
,255674760,246118500,9556260,경상이전수입,일반회계,2013,농림축산식품부,1573374740,19898380,0,1337598360,1327256240,10342120,1593273120
,630670,630670,0,재화및용역판매수입,일반회계,2013,농림축산식품부,4044700,1698000,0,5112030,3414030,1698000,5742700
,0,0,0,관유물매각대,일반회계,2013,농림축산식품부,0,0,0,0,0,0,0
,405945000,0,405945000,기타수입,일반회계,2013,농림축산식품부,0,415945000,0,10000000,0,10000000,415945000
구조개선사업계정,3096650,3096650,0,재산수입,농어촌구조개선특별회계,2013,농림축산식품부,4168660,0,0,1072010,1072010,0,4168660
구조개선사업계정,793009440,793009440,0,경상이전수입,농어촌구조개선특별회계,2013,농림축산식품부,1180498540,354190,0,387843290,387489100,354190,1180852730
구조개선사업계정,0,0,0,재화및용역판매수입,농어촌구조개선특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
구조개선사업계정,0,0,0,관유물매각대,농어촌구조개선특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
구조개선사업계정,9.67682E+11,0,9.67682E+11,융자회수금,농어촌구조개선특별회계,2013,농림축산식품부,0,9.98304E+11,0,30621159000,0,30621159000,9.98304E+11
농어촌특별세사업계정,0,0,0,재산수입,농어촌구조개선특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
농어촌특별세사업계정,214386550,214386550,0,경상이전수입,농어촌구조개선특별회계,2013,농림축산식품부,308974910,107311070,0,201899430,94588360,107311070,416285980
농어촌특별세사업계정,0,0,0,재화및용역판매수입,농어촌구조개선특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
농어촌특별세사업계정,84763984130,0,84763984130,융자회수금,농어촌구조개선특별회계,2013,농림축산식품부,0,84763984130,0,0,0,0,84763984130
투자계정,0,0,0,경상이전수입,에너지및자원사업특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
융자계정,0,0,0,재산수입,에너지및자원사업특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
융자계정,0,0,0,융자회수금,에너지및자원사업특별회계,2013,농림축산식품부,0,41468760920,0,41468760920,0,41468760920,41468760920
,0,0,0,재산수입,혁신도시건설특별회계,2013,농림축산식품부,1687630,0,0,1687630,1687630,0,1687630
,0,0,0,경상이전수입,혁신도시건설특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
,23169199050,5692686240,17476512810,관유물매각대,혁신도시건설특별회계,2013,농림축산식품부,5692686240,57485711100,0,40009198290,0,40009198290,63178397340
지역개발계정,0,0,0,재산수입,광역지역발전특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
지역개발계정,805770,805770,0,경상이전수입,광역지역발전특별회계,2013,농림축산식품부,457333240,0,0,456527470,456527470,0,457333240
광역발전계정,0,0,0,재산수입,광역지역발전특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
광역발전계정,0,0,0,경상이전수입,광역지역발전특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
제주특별자치도계정,0,0,0,경상이전수입,광역지역발전특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,양곡관리특별회계,2013,농림축산식품부,0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,양곡관리특별회계,2013,농림축산식품부,3656170,5913950,0,9570120,3656170,5913950,9570120
손익계정,138362300,138362300,0,관유물매각대,양곡관리특별회계,2013,농림축산식품부,164446450,3302294490,0,3328378640,26084150,3302294490,3466740940
,0,0,0,예금및예탁금,양곡증권정리기금,2013,농림축산식품부,0,706978960,39960757590,706978960,0,706978960,706978960
,0,0,0,재산수입,농산물가격안정기금,2013,농림축산식품부,0,0,0,0,0,0,0
,478373000,478373000,0,경상이전수입,농산물가격안정기금,2013,농림축산식품부,478373000,0,478373000,0,0,0,478373000
,0,0,0,재화및용역판매수입,농산물가격안정기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,농산물가격안정기금,2013,농림축산식품부,0,0,0,0,0,0,0
,1.90307E+12,0,1.90307E+12,융자회수금,농산물가격안정기금,2013,농림축산식품부,0,3.41038E+12,3.22064E+12,1.50731E+12,0,1.50731E+12,3.41038E+12
,52867932814,0,52867932814,예금및예탁금,농산물가격안정기금,2013,농림축산식품부,0,1.58063E+11,4.36075E+11,1.05195E+11,0,1.05195E+11,1.58063E+11
,6526332679,6526332679,0,재산수입,농지관리기금,2013,농림축산식품부,6683130226,7157657182,10052876860,7314454729,156797547,7157657182,13840787408
,3.37947E+11,2.60852E+11,77095144060,경상이전수입,농지관리기금,2013,농림축산식품부,3.12049E+11,2.71789E+11,7.57345E+11,2.45891E+11,51197305046,1.94694E+11,5.83838E+11
,4981626036,4981626036,0,관유물매각대,농지관리기금,2013,농림축산식품부,4981626036,52473001350,19092692337,52473001350,0,52473001350,57454627386
,3.27693E+12,0,3.27693E+12,융자회수금,농지관리기금,2013,농림축산식품부,0,3.88137E+12,3.56757E+12,6.04437E+11,0,6.04437E+11,3.88137E+12
,0,0,0,예금및예탁금,농지관리기금,2013,농림축산식품부,0,2.93553E+11,3.3893E+11,2.93553E+11,0,2.93553E+11,2.93553E+11
,0,0,0,재산수입,축산발전기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,축산발전기금,2013,농림축산식품부,0,6611510,22679240,6611510,0,6611510,6611510
,0,0,0,관유물매각대,축산발전기금,2013,농림축산식품부,0,0,0,0,0,0,0
,9.78235E+11,0,9.78235E+11,융자회수금,축산발전기금,2013,농림축산식품부,0,1.50158E+12,1.29306E+12,5.23342E+11,0,5.23342E+11,1.50158E+12
,0,0,0,예금및예탁금,축산발전기금,2013,농림축산식품부,0,41079363138,90961472565,41079363138,0,41079363138,41079363138
,0,0,0,재산수입,농업소득보전직접지불기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,농업소득보전직접지불기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,농업소득보전직접지불기금,2013,농림축산식품부,0,873120525,461834370,873120525,0,873120525,873120525
,0,0,0,재산수입,자유무역협정이행지원기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,자유무역협정이행지원기금,2013,농림축산식품부,0,0,0,0,0,0,0
,6.00848E+11,0,6.00848E+11,융자회수금,자유무역협정이행지원기금,2013,농림축산식품부,0,8.90663E+11,7.10442E+11,2.89815E+11,0,2.89815E+11,8.90663E+11
,0,0,0,예금및예탁금,자유무역협정이행지원기금,2013,농림축산식품부,0,22997710363,1.35871E+11,22997710363,0,22997710363,22997710363
,0,0,0,재산수입,농어업재해재보험기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,농어업재해재보험기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,농어업재해재보험기금,2013,농림축산식품부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,농어업재해재보험기금,2013,농림축산식품부,0,48874358043,8553565120,48874358043,0,48874358043,48874358043
,73515520,73515520,0,재산수입,일반회계,2013,산업통상자원부,7988376450,0,0,7914860930,7914860930,0,7988376450
,218146480,218146480,0,경상이전수입,일반회계,2013,산업통상자원부,3607465570,0,0,3389319090,3389319090,0,3607465570
,26651680,26651680,0,재화및용역판매수입,일반회계,2013,산업통상자원부,45230380,0,0,18578700,18578700,0,45230380
,845406010,845406010,0,관유물매각대,일반회계,2013,산업통상자원부,845406010,0,0,0,0,0,845406010
,0,0,0,기타수입,일반회계,2013,산업통상자원부,0,10000000,0,10000000,0,10000000,10000000
투자계정,0,0,0,재산수입,에너지및자원사업특별회계,2013,산업통상자원부,3777030,0,0,3777030,3777030,0,3777030
투자계정,1684532100,1684532100,0,경상이전수입,에너지및자원사업특별회계,2013,산업통상자원부,3923214420,0,0,2238682320,2238682320,0,3923214420
융자계정,0,0,0,재산수입,에너지및자원사업특별회계,2013,산업통상자원부,0,0,0,0,0,0,0
융자계정,6.44963E+12,0,6.44963E+12,융자회수금,에너지및자원사업특별회계,2013,산업통상자원부,0,7.0683E+12,0,6.18673E+11,0,6.18673E+11,7.0683E+12
,0,0,0,경상이전수입,혁신도시건설특별회계,2013,산업통상자원부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,혁신도시건설특별회계,2013,산업통상자원부,0,0,0,0,0,0,0
광역발전계정,0,0,0,재산수입,광역지역발전특별회계,2013,산업통상자원부,139960840,0,0,139960840,139960840,0,139960840
광역발전계정,0,0,0,경상이전수입,광역지역발전특별회계,2013,산업통상자원부,99880760,0,0,99880760,99880760,0,99880760
,0,0,0,재산수입,전력산업기반기금,2013,산업통상자원부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,전력산업기반기금,2013,산업통상자원부,10130751220,3.43028E+11,3.27652E+11,3.53159E+11,10130751220,3.43028E+11,3.53159E+11
,4.27747E+11,0,4.27747E+11,융자회수금,전력산업기반기금,2013,산업통상자원부,0,4.47747E+11,5.50635E+11,20000000000,0,20000000000,4.47747E+11
,0,0,0,예금및예탁금,전력산업기반기금,2013,산업통상자원부,0,5.97982E+11,3.21044E+11,5.97982E+11,0,5.97982E+11,5.97982E+11
,0,0,0,재산수입,방사성폐기물관리기금,2013,산업통상자원부,0,0,0,0,0,0,0
,4.52907E+12,0,4.52907E+12,경상이전수입,방사성폐기물관리기금,2013,산업통상자원부,0,4.52907E+12,4.52907E+12,0,0,0,4.52907E+12
,0,0,0,재화및용역판매수입,방사성폐기물관리기금,2013,산업통상자원부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,방사성폐기물관리기금,2013,산업통상자원부,0,98252807624,2.16253E+11,98252807624,0,98252807624,98252807624
,868287080,868245580,41500,재산수입,일반회계,2013,국토교통부,888496880,270920,0,20480720,20251300,229420,888767800
,1733314770,1732707360,607410,경상이전수입,일반회계,2013,국토교통부,10161988480,1401150,0,8430074860,8429281120,793740,10163389630
,18802810,18802810,0,재화및용역판매수입,일반회계,2013,국토교통부,709654110,943400,0,691794700,690851300,943400,710597510
,0,0,0,관유물매각대,일반회계,2013,국토교통부,0,0,0,0,0,0,0
,119174110,0,119174110,기타수입,일반회계,2013,국토교통부,0,212400610,0,93226500,0,93226500,212400610
도로계정,9206051900,9036604990,169446910,재산수입,교통시설특별회계,2013,국토교통부,11282702100,305277970,0,2381928170,2246097110,135831060,11587980070
도로계정,1189616930,1189616930,0,경상이전수입,교통시설특별회계,2013,국토교통부,3433172410,257153980,0,2500709460,2243555480,257153980,3690326390
도로계정,169336710,169336710,0,재화및용역판매수입,교통시설특별회계,2013,국토교통부,189284780,817300,0,20765370,19948070,817300,190102080
도로계정,0,0,0,관유물매각대,교통시설특별회계,2013,국토교통부,0,0,0,0,0,0,0
철도계정,3546584640,3386286280,160298360,재산수입,교통시설특별회계,2013,국토교통부,3386286280,1010251750,0,849953390,0,849953390,4396538030
철도계정,6619002160,6619002160,0,경상이전수입,교통시설특별회계,2013,국토교통부,6633034940,0,0,14032780,14032780,0,6633034940
