계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,공군종합보급창 운영,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,9280.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,579102.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),인건비,상용임금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,123815.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),보전금,손실보상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,5386.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,9834.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,9537.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,31283.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,1374.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,147.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,10881.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,9700.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,50051.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,1583.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,1344.0,0.0,0.0,0.0,0.0
,국군대전병원운영,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 기본경비,0.0,전력유지,38880.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),민간이전,고용부담금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,378935.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,500.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,4503.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,17760.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,528.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,4440.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,복리후생비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,30000.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,55313.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,4609438.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,43130.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,571.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,1260.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),운영비,피복비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,17230.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,1750989.0,0.0,0.0,0.0,0.0
,국군대전병원운영,주요사업비(기금사업비),인건비,상용임금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군대전병원 사업 및 지원비,0.0,전력유지,1934403.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),보전금,기타보전금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,4701.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,1000.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,125716.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,107696.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),여비,국외업무여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,3999.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,4104.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,480.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,102229.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,41000.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,188607.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,23268.0,0.0,0.0,0.0,0.0
,국군복지단 운영,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 기본경비,0.0,전력유지,7200.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),민간이전,고용부담금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,151404.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),보전금,기타보전금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,6670.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,4552.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,555121.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,관리용역비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,165473.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,복리후생비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,11500.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,621408.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,유류비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,150812.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,240741.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,98200.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,63606.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),운영비,피복비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,3750.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,258043.0,0.0,0.0,0.0,0.0
,국군복지단 운영,주요사업비(기금사업비),인건비,상용임금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군복지단 사업 및 지원비,0.0,전력유지,772720.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,21025.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,27938.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),업무추진비,사업추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,283.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,101858.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,4374.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,71299.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,35940.0,0.0,0.0,0.0,0.0
,국군수도병원운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,국군수도병원 기본경비,0.0,전력유지,64359.0,0.0,0.0,0.0,0.0
